Timestamp,StimuliName,FixationIndex,FixationDuration,MappedFixationPointX,MappedFixationPointY,user,description
73912,6385,13_Budapest_S1.jpg,11,283,669,567,p32,color
73913,6669,13_Budapest_S1.jpg,12,250,673,487,p32,color
73914,6918,13_Budapest_S1.jpg,13,183,1204,476,p32,color
73915,7102,13_Budapest_S1.jpg,14,266,1322,474,p32,color
73916,7368,13_Budapest_S1.jpg,15,233,1361,508,p32,color
73917,7601,13_Budapest_S1.jpg,16,283,1337,797,p32,color
73918,7884,13_Budapest_S1.jpg,17,333,1134,1063,p32,color
73919,8784,13_Budapest_S1.jpg,18,17,1211,1036,p32,color
73920,9083,13_Budapest_S1.jpg,19,17,1394,588,p32,color
73921,9417,13_Budapest_S1.jpg,20,67,1096,1106,p32,color
73922,9616,13_Budapest_S1.jpg,21,17,1059,1081,p32,color
73923,10050,13_Budapest_S1.jpg,22,17,1076,1086,p32,color
73924,10183,13_Budapest_S1.jpg,23,116,1086,1071,p32,color
73925,10482,13_Budapest_S1.jpg,24,566,1341,443,p32,color
73926,11049,13_Budapest_S1.jpg,25,183,1129,227,p32,color
73927,11232,13_Budapest_S1.jpg,26,250,1026,178,p32,color
73928,11482,13_Budapest_S1.jpg,27,650,908,183,p32,color
73929,12131,13_Budapest_S1.jpg,28,250,1028,181,p32,color
73930,12381,13_Budapest_S1.jpg,29,300,897,175,p32,color
73931,12681,13_Budapest_S1.jpg,30,200,879,439,p32,color
73932,12881,13_Budapest_S1.jpg,31,333,916,332,p32,color
73933,13214,13_Budapest_S1.jpg,32,200,853,532,p32,color
73934,13414,13_Budapest_S1.jpg,33,616,837,594,p32,color
73935,14030,13_Budapest_S1.jpg,34,233,860,673,p32,color
73936,14263,13_Budapest_S1.jpg,35,800,894,697,p32,color
73937,15063,13_Budapest_S1.jpg,36,283,805,736,p32,color
73938,15346,13_Budapest_S1.jpg,37,533,710,761,p32,color
73939,15879,13_Budapest_S1.jpg,38,1599,732,795,p32,color
73940,17478,13_Budapest_S1.jpg,39,1299,713,746,p32,color
73941,18777,13_Budapest_S1.jpg,40,1666,726,805,p32,color
73942,20443,13_Budapest_S1.jpg,41,1149,694,754,p32,color
73943,21592,13_Budapest_S1.jpg,42,300,817,637,p32,color
73944,21892,13_Budapest_S1.jpg,43,516,753,639,p32,color
73945,27488,02_Berlin_S1.jpg,56,266,845,602,p32,color
73946,27754,02_Berlin_S1.jpg,57,583,1133,769,p32,color
73947,28337,02_Berlin_S1.jpg,58,350,1002,722,p32,color
73948,28687,02_Berlin_S1.jpg,59,183,932,742,p32,color
73949,28870,02_Berlin_S1.jpg,60,166,671,782,p32,color
73950,29037,02_Berlin_S1.jpg,61,200,384,793,p32,color
73951,29236,02_Berlin_S1.jpg,62,200,357,545,p32,color
73952,29436,02_Berlin_S1.jpg,63,167,356,423,p32,color
73953,29603,02_Berlin_S1.jpg,64,400,356,303,p32,color
73954,30003,02_Berlin_S1.jpg,65,150,333,414,p32,color
73955,30153,02_Berlin_S1.jpg,66,266,347,461,p32,color
73956,30419,02_Berlin_S1.jpg,67,300,232,297,p32,color
73957,30719,02_Berlin_S1.jpg,68,516,143,214,p32,color
73958,31235,02_Berlin_S1.jpg,69,383,249,344,p32,color
73959,31618,02_Berlin_S1.jpg,70,733,352,471,p32,color
73960,32351,02_Berlin_S1.jpg,71,799,249,335,p32,color
73961,33150,02_Berlin_S1.jpg,72,433,141,214,p32,color
73962,33583,02_Berlin_S1.jpg,73,100,347,205,p32,color
73963,33817,02_Berlin_S1.jpg,74,250,817,549,p32,color
73964,34066,02_Berlin_S1.jpg,75,266,905,512,p32,color
73965,38130,19_New_York_S1.jpg,87,650,409,447,p32,color
73966,38780,19_New_York_S1.jpg,88,283,187,773,p32,color
73967,39063,19_New_York_S1.jpg,89,650,302,759,p32,color
73968,39713,19_New_York_S1.jpg,90,699,392,849,p32,color
