Timestamp,StimuliName,FixationIndex,FixationDuration,MappedFixationPointX,MappedFixationPointY,user,description
63740,6039,14_Düsseldorf_S1.jpg,15,416,523,696,p29,color
63741,6455,14_Düsseldorf_S1.jpg,16,300,671,827,p29,color
63742,6755,14_Düsseldorf_S1.jpg,17,267,497,669,p29,color
63743,7022,14_Düsseldorf_S1.jpg,18,233,310,584,p29,color
63744,7255,14_Düsseldorf_S1.jpg,19,250,282,541,p29,color
63745,7505,14_Düsseldorf_S1.jpg,20,216,302,487,p29,color
63746,7721,14_Düsseldorf_S1.jpg,21,233,359,363,p29,color
63747,7954,14_Düsseldorf_S1.jpg,22,166,343,246,p29,color
63748,8121,14_Düsseldorf_S1.jpg,23,583,313,146,p29,color
63749,8704,14_Düsseldorf_S1.jpg,24,400,735,890,p29,color
63750,9103,14_Düsseldorf_S1.jpg,25,250,318,206,p29,color
63751,9353,14_Düsseldorf_S1.jpg,26,616,367,118,p29,color
63752,9970,14_Düsseldorf_S1.jpg,27,183,641,816,p29,color
63753,10153,14_Düsseldorf_S1.jpg,28,650,738,893,p29,color
63754,10802,14_Düsseldorf_S1.jpg,29,466,341,400,p29,color
63755,11652,14_Düsseldorf_S1.jpg,30,100,803,915,p29,color
63756,11935,14_Düsseldorf_S1.jpg,31,133,635,741,p29,color
63757,12068,14_Düsseldorf_S1.jpg,32,400,672,731,p29,color
63758,12468,14_Düsseldorf_S1.jpg,33,166,743,876,p29,color
63759,12634,14_Düsseldorf_S1.jpg,34,167,392,173,p29,color
63760,12801,14_Düsseldorf_S1.jpg,35,533,347,117,p29,color
63761,16682,12_Brüssel_S1.jpg,43,333,600,426,p29,color
63762,17015,12_Brüssel_S1.jpg,44,183,546,654,p29,color
63763,17198,12_Brüssel_S1.jpg,45,233,496,678,p29,color
63764,17431,12_Brüssel_S1.jpg,46,483,630,811,p29,color
63765,17914,12_Brüssel_S1.jpg,47,1216,685,963,p29,color
63766,19130,12_Brüssel_S1.jpg,48,300,1019,1011,p29,color
63767,19430,12_Brüssel_S1.jpg,49,300,828,1011,p29,color
63768,19729,12_Brüssel_S1.jpg,50,383,1098,1021,p29,color
63769,20113,12_Brüssel_S1.jpg,51,200,1218,1014,p29,color
63770,20312,12_Brüssel_S1.jpg,52,383,961,1028,p29,color
63771,20695,12_Brüssel_S1.jpg,53,700,1073,1020,p29,color
63772,21645,12_Brüssel_S1.jpg,54,183,1066,1013,p29,color
63773,21828,12_Brüssel_S1.jpg,55,150,986,939,p29,color
63774,21978,12_Brüssel_S1.jpg,56,483,1118,1032,p29,color
63775,22461,12_Brüssel_S1.jpg,57,283,1058,1027,p29,color
63776,22744,12_Brüssel_S1.jpg,58,416,1235,1016,p29,color
63777,23361,12_Brüssel_S1.jpg,59,299,1237,1006,p29,color
63778,23660,12_Brüssel_S1.jpg,60,200,1290,1018,p29,color
63779,23860,12_Brüssel_S1.jpg,61,167,1110,1010,p29,color
63780,24027,12_Brüssel_S1.jpg,62,1432,1051,1010,p29,color
63781,25459,12_Brüssel_S1.jpg,63,300,1060,921,p29,color
63782,25759,12_Brüssel_S1.jpg,64,250,658,828,p29,color
63783,26008,12_Brüssel_S1.jpg,65,133,989,1003,p29,color
63784,26392,12_Brüssel_S1.jpg,66,100,1563,1131,p29,color
63785,26692,12_Brüssel_S1.jpg,67,466,960,495,p29,color
63786,27158,12_Brüssel_S1.jpg,68,233,1030,614,p29,color
63787,27391,12_Brüssel_S1.jpg,69,100,915,624,p29,color
63788,27607,12_Brüssel_S1.jpg,70,83,960,621,p29,color
63789,27691,12_Brüssel_S1.jpg,71,266,1102,625,p29,color
63790,28124,12_Brüssel_S1.jpg,72,133,1040,600,p29,color
63791,28257,12_Brüssel_S1.jpg,73,233,909,612,p29,color
63792,28490,12_Brüssel_S1.jpg,74,483,1076,617,p29,color
63793,32587,08_Riga_S1.jpg,86,283,1473,547,p29,color
63794,32871,08_Riga_S1.jpg,87,250,1281,573,p29,color
63795,33120,08_Riga_S1.jpg,88,416,1195,527,p29,color
63796,33537,08_Riga_S1.jpg,89,316,965,731,p29,color
63797,33853,08_Riga_S1.jpg,90,133,475,1097,p29,color
63798,33986,08_Riga_S1.jpg,91,266,400,845,p29,color
63799,34469,08_Riga_S1.jpg,92,783,241,946,p29,color
63800,35252,08_Riga_S1.jpg,93,266,374,943,p29,color
63801,35519,08_Riga_S1.jpg,94,167,362,850,p29,color
63802,35685,08_Riga_S1.jpg,95,117,283,612,p29,color
63803,35802,08_Riga_S1.jpg,96,150,282,475,p29,color
63804,35952,08_Riga_S1.jpg,97,117,291,261,p29,color
63805,36068,08_Riga_S1.jpg,98,200,377,148,p29,color
63806,36268,08_Riga_S1.jpg,99,216,341,874,p29,color
63807,36485,08_Riga_S1.jpg,100,300,418,929,p29,color
63808,36784,08_Riga_S1.jpg,101,533,379,942,p29,color
63809,37317,08_Riga_S1.jpg,102,250,530,800,p29,color
63810,37567,08_Riga_S1.jpg,103,266,828,667,p29,color
63811,37834,08_Riga_S1.jpg,104,716,1020,437,p29,color
63812,38550,08_Riga_S1.jpg,105,166,1024,484,p29,color
63813,38716,08_Riga_S1.jpg,106,283,1403,553,p29,color
63814,39000,08_Riga_S1.jpg,107,133,1509,560,p29,color
63815,39299,08_Riga_S1.jpg,108,383,1537,528,p29,color
63816,39682,08_Riga_S1.jpg,109,633,1168,532,p29,color
63817,40315,08_Riga_S1.jpg,110,400,1253,453,p29,color
63818,40715,08_Riga_S1.jpg,111,316,1024,453,p29,color
63819,41031,08_Riga_S1.jpg,112,200,1036,684,p29,color
63820,41231,08_Riga_S1.jpg,113,350,1123,627,p29,color
63821,41581,08_Riga_S1.jpg,114,450,1081,573,p29,color
63822,42031,08_Riga_S1.jpg,115,150,1121,625,p29,color
63823,42181,08_Riga_S1.jpg,116,316,1101,593,p29,color
63824,42497,08_Riga_S1.jpg,117,167,966,698,p29,color
63825,42664,08_Riga_S1.jpg,118,250,933,739,p29,color
63826,42914,08_Riga_S1.jpg,119,250,1514,478,p29,color
63827,43163,08_Riga_S1.jpg,120,266,1490,532,p29,color
63828,43430,08_Riga_S1.jpg,121,450,1526,553,p29,color
63829,43880,08_Riga_S1.jpg,122,266,1427,580,p29,color
63830,44146,08_Riga_S1.jpg,123,283,1289,619,p29,color
63831,44429,08_Riga_S1.jpg,124,283,1161,570,p29,color
63832,44712,08_Riga_S1.jpg,125,150,1079,641,p29,color
63833,44862,08_Riga_S1.jpg,126,616,1118,619,p29,color
63834,45478,08_Riga_S1.jpg,127,583,1131,586,p29,color
63835,46261,08_Riga_S1.jpg,128,266,1130,591,p29,color
63836,46528,08_Riga_S1.jpg,129,350,1085,589,p29,color
63837,46877,08_Riga_S1.jpg,130,433,953,454,p29,color
63838,47311,08_Riga_S1.jpg,131,183,907,430,p29,color
63839,47494,08_Riga_S1.jpg,132,166,657,533,p29,color
63840,47660,08_Riga_S1.jpg,133,133,977,468,p29,color
63841,47977,08_Riga_S1.jpg,134,300,980,451,p29,color
63842,48277,08_Riga_S1.jpg,135,150,875,464,p29,color
63843,48427,08_Riga_S1.jpg,136,383,613,649,p29,color
63844,48809,08_Riga_S1.jpg,137,200,669,630,p29,color
63845,49009,08_Riga_S1.jpg,138,583,615,592,p29,color
63846,49592,08_Riga_S1.jpg,139,250,915,461,p29,color
63847,49842,08_Riga_S1.jpg,140,133,981,452,p29,color
63848,50109,08_Riga_S1.jpg,141,117,979,419,p29,color
63849,50225,08_Riga_S1.jpg,142,166,893,439,p29,color
63850,50392,08_Riga_S1.jpg,143,366,622,650,p29,color
63851,50758,08_Riga_S1.jpg,144,183,527,549,p29,color
63852,50941,08_Riga_S1.jpg,145,466,618,589,p29,color
63853,51408,08_Riga_S1.jpg,146,217,562,574,p29,color
63854,51624,08_Riga_S1.jpg,147,216,500,608,p29,color
63855,51841,08_Riga_S1.jpg,148,250,434,561,p29,color
63856,52091,08_Riga_S1.jpg,149,150,479,473,p29,color
63857,52241,08_Riga_S1.jpg,150,366,764,617,p29,color
63858,52607,08_Riga_S1.jpg,151,183,840,623,p29,color
63859,52790,08_Riga_S1.jpg,152,200,960,549,p29,color
63860,52990,08_Riga_S1.jpg,153,483,1023,479,p29,color
63861,53657,08_Riga_S1.jpg,154,116,1005,476,p29,color
63862,53773,08_Riga_S1.jpg,155,233,858,605,p29,color
63863,54006,08_Riga_S1.jpg,156,217,605,737,p29,color
63864,54222,08_Riga_S1.jpg,157,200,551,771,p29,color
63865,54422,08_Riga_S1.jpg,158,233,331,907,p29,color
63866,54655,08_Riga_S1.jpg,159,250,313,971,p29,color
63867,54905,08_Riga_S1.jpg,160,167,226,980,p29,color
63868,55072,08_Riga_S1.jpg,161,216,1272,549,p29,color
63869,55288,08_Riga_S1.jpg,162,283,1529,525,p29,color
63870,55572,08_Riga_S1.jpg,163,233,1343,558,p29,color
63871,55805,08_Riga_S1.jpg,164,150,1560,541,p29,color
63872,56071,08_Riga_S1.jpg,165,150,1076,710,p29,color
63873,56221,08_Riga_S1.jpg,166,433,1361,593,p29,color
63874,56654,08_Riga_S1.jpg,167,466,1517,535,p29,color
63875,57120,08_Riga_S1.jpg,168,250,1284,561,p29,color
63876,57370,08_Riga_S1.jpg,169,316,1168,526,p29,color
63877,57687,08_Riga_S1.jpg,170,183,1120,559,p29,color
63878,57987,08_Riga_S1.jpg,171,16,1114,560,p29,color
63879,58270,08_Riga_S1.jpg,172,116,1131,554,p29,color
63880,58386,08_Riga_S1.jpg,173,250,1133,589,p29,color
63881,58636,08_Riga_S1.jpg,174,233,999,465,p29,color
63882,58869,08_Riga_S1.jpg,175,350,1123,563,p29,color
63883,59369,08_Riga_S1.jpg,176,266,1123,605,p29,color
63884,59635,08_Riga_S1.jpg,177,200,1075,562,p29,color
63885,59835,08_Riga_S1.jpg,178,250,1110,569,p29,color
63886,60252,08_Riga_S1.jpg,179,83,1127,555,p29,color
63887,60335,08_Riga_S1.jpg,180,183,1130,628,p29,color
