Timestamp,StimuliName,FixationIndex,FixationDuration,MappedFixationPointX,MappedFixationPointY,user,description
75850,22505,12_Brüssel_S1.jpg,77,350,574,530,p33,color
75851,22855,12_Brüssel_S1.jpg,78,217,892,555,p33,color
75852,23071,12_Brüssel_S1.jpg,79,649,925,584,p33,color
75853,27751,23_Warschau_S1.jpg,86,466,1373,569,p33,color
75854,28218,23_Warschau_S1.jpg,87,216,1365,489,p33,color
75855,28434,23_Warschau_S1.jpg,88,183,1119,446,p33,color
75856,28618,23_Warschau_S1.jpg,89,166,487,395,p33,color
75857,28784,23_Warschau_S1.jpg,90,117,439,390,p33,color
75858,28901,23_Warschau_S1.jpg,91,150,1458,476,p33,color
75859,29051,23_Warschau_S1.jpg,92,566,1395,546,p33,color
75860,29617,23_Warschau_S1.jpg,93,150,1368,437,p33,color
75861,29767,23_Warschau_S1.jpg,94,316,1380,359,p33,color
75862,30083,23_Warschau_S1.jpg,95,166,1289,294,p33,color
75863,30250,23_Warschau_S1.jpg,96,150,1241,189,p33,color
75864,30400,23_Warschau_S1.jpg,97,183,762,169,p33,color
75865,30583,23_Warschau_S1.jpg,98,183,579,179,p33,color
75866,30766,23_Warschau_S1.jpg,99,433,653,185,p33,color
75867,31199,23_Warschau_S1.jpg,100,300,701,175,p33,color
75868,31499,23_Warschau_S1.jpg,101,117,1400,343,p33,color
75869,31616,23_Warschau_S1.jpg,102,117,1371,385,p33,color
75870,31732,23_Warschau_S1.jpg,103,150,1406,604,p33,color
75871,31882,23_Warschau_S1.jpg,104,383,1392,547,p33,color
75872,32265,23_Warschau_S1.jpg,105,150,709,260,p33,color
75873,32415,23_Warschau_S1.jpg,106,450,415,389,p33,color
75874,32865,23_Warschau_S1.jpg,107,899,677,177,p33,color
75875,33764,23_Warschau_S1.jpg,108,200,589,201,p33,color
75876,33964,23_Warschau_S1.jpg,109,200,1462,515,p33,color
75877,34164,23_Warschau_S1.jpg,110,133,1414,559,p33,color
75878,34297,23_Warschau_S1.jpg,111,533,1521,550,p33,color
75879,38278,16_Hong_Kong_S1.jpg,120,150,928,1097,p33,color
75880,38428,16_Hong_Kong_S1.jpg,121,183,1270,737,p33,color
75881,38611,16_Hong_Kong_S1.jpg,122,266,1274,624,p33,color
75882,38877,16_Hong_Kong_S1.jpg,123,416,916,1081,p33,color
75883,39294,16_Hong_Kong_S1.jpg,124,233,1175,966,p33,color
75884,39527,16_Hong_Kong_S1.jpg,125,250,1266,968,p33,color
75885,39777,16_Hong_Kong_S1.jpg,126,200,1376,806,p33,color
75886,39976,16_Hong_Kong_S1.jpg,127,183,1462,804,p33,color
75887,40160,16_Hong_Kong_S1.jpg,128,300,1431,856,p33,color
75888,40459,16_Hong_Kong_S1.jpg,129,183,1144,956,p33,color
75889,40643,16_Hong_Kong_S1.jpg,130,166,1018,1023,p33,color
75890,40809,16_Hong_Kong_S1.jpg,131,300,781,740,p33,color
75891,41109,16_Hong_Kong_S1.jpg,132,183,712,628,p33,color
75892,41292,16_Hong_Kong_S1.jpg,133,283,650,608,p33,color
75893,41575,16_Hong_Kong_S1.jpg,134,400,639,1072,p33,color
75894,41975,16_Hong_Kong_S1.jpg,135,250,653,1028,p33,color
75895,42225,16_Hong_Kong_S1.jpg,136,483,680,859,p33,color
75896,42708,16_Hong_Kong_S1.jpg,137,566,645,1014,p33,color
75897,43274,16_Hong_Kong_S1.jpg,138,150,659,1073,p33,color
75898,43424,16_Hong_Kong_S1.jpg,139,183,681,1105,p33,color
75899,43607,16_Hong_Kong_S1.jpg,140,183,734,1130,p33,color
75900,43790,16_Hong_Kong_S1.jpg,141,266,660,1033,p33,color
75901,44057,16_Hong_Kong_S1.jpg,142,250,635,876,p33,color
75902,44307,16_Hong_Kong_S1.jpg,143,216,649,1026,p33,color
75903,44523,16_Hong_Kong_S1.jpg,144,133,664,785,p33,color
75904,44657,16_Hong_Kong_S1.jpg,145,383,671,686,p33,color
75905,45040,16_Hong_Kong_S1.jpg,146,216,633,583,p33,color
75906,45256,16_Hong_Kong_S1.jpg,147,200,1142,619,p33,color
75907,45456,16_Hong_Kong_S1.jpg,148,183,1227,599,p33,color
75908,45639,16_Hong_Kong_S1.jpg,149,166,965,601,p33,color
75909,45806,16_Hong_Kong_S1.jpg,150,283,967,708,p33,color
75910,46089,16_Hong_Kong_S1.jpg,151,183,1102,831,p33,color
75911,46272,16_Hong_Kong_S1.jpg,152,183,1059,990,p33,color
75912,46455,16_Hong_Kong_S1.jpg,153,216,1338,873,p33,color
75913,46672,16_Hong_Kong_S1.jpg,154,233,1218,956,p33,color
75914,46905,16_Hong_Kong_S1.jpg,155,233,1350,830,p33,color
75915,47138,16_Hong_Kong_S1.jpg,156,117,1317,621,p33,color
75916,47255,16_Hong_Kong_S1.jpg,157,200,1247,634,p33,color
75917,51985,24_Zürich_S1.jpg,167,217,1094,899,p33,color
75918,52201,24_Zürich_S1.jpg,168,833,1033,880,p33,color
75919,53034,24_Zürich_S1.jpg,169,283,977,870,p33,color
75920,53317,24_Zürich_S1.jpg,170,133,808,534,p33,color
75921,53584,24_Zürich_S1.jpg,171,250,1036,768,p33,color
75922,53834,24_Zürich_S1.jpg,172,150,1013,619,p33,color
75923,53983,24_Zürich_S1.jpg,173,117,987,589,p33,color
75924,54100,24_Zürich_S1.jpg,174,233,992,675,p33,color
75925,54333,24_Zürich_S1.jpg,175,233,1027,867,p33,color
75926,54566,24_Zürich_S1.jpg,176,183,1010,692,p33,color
75927,54750,24_Zürich_S1.jpg,177,316,962,614,p33,color
75928,55066,24_Zürich_S1.jpg,178,100,894,600,p33,color
75929,55166,24_Zürich_S1.jpg,179,100,999,637,p33,color
75930,55266,24_Zürich_S1.jpg,180,366,955,611,p33,color
75931,55632,24_Zürich_S1.jpg,181,200,865,591,p33,color
75932,55832,24_Zürich_S1.jpg,182,200,717,565,p33,color
75933,56032,24_Zürich_S1.jpg,183,133,504,359,p33,color
75934,56165,24_Zürich_S1.jpg,184,150,552,408,p33,color
75935,56315,24_Zürich_S1.jpg,185,383,1006,839,p33,color
75936,56698,24_Zürich_S1.jpg,186,167,1036,889,p33,color
75937,56865,24_Zürich_S1.jpg,187,200,1004,654,p33,color
75938,57065,24_Zürich_S1.jpg,188,150,959,586,p33,color
75939,57215,24_Zürich_S1.jpg,189,283,698,554,p33,color
75940,57498,24_Zürich_S1.jpg,190,200,513,378,p33,color
75941,57698,24_Zürich_S1.jpg,191,217,1051,651,p33,color
75942,57914,24_Zürich_S1.jpg,192,200,528,344,p33,color
75943,77917,05_Frankfurt_S1.jpg,227,550,469,213,p33,color
75944,78467,05_Frankfurt_S1.jpg,228,300,584,357,p33,color
75945,78766,05_Frankfurt_S1.jpg,229,183,840,381,p33,color
75946,78950,05_Frankfurt_S1.jpg,230,167,972,478,p33,color
75947,79116,05_Frankfurt_S1.jpg,231,216,1197,624,p33,color
75948,79333,05_Frankfurt_S1.jpg,232,300,1318,622,p33,color
75949,79632,05_Frankfurt_S1.jpg,233,150,1152,635,p33,color
75950,79782,05_Frankfurt_S1.jpg,234,366,689,1025,p33,color
75951,80149,05_Frankfurt_S1.jpg,235,117,724,1029,p33,color
75952,80265,05_Frankfurt_S1.jpg,236,150,720,1099,p33,color
75953,80415,05_Frankfurt_S1.jpg,237,200,750,736,p33,color
75954,80615,05_Frankfurt_S1.jpg,238,150,810,730,p33,color
75955,80765,05_Frankfurt_S1.jpg,239,200,1070,702,p33,color
75956,80965,05_Frankfurt_S1.jpg,240,183,871,747,p33,color
75957,81148,05_Frankfurt_S1.jpg,241,216,825,759,p33,color
75958,81365,05_Frankfurt_S1.jpg,242,316,809,661,p33,color
75959,81681,05_Frankfurt_S1.jpg,243,216,662,482,p33,color
75960,81897,05_Frankfurt_S1.jpg,244,300,553,349,p33,color
75961,82197,05_Frankfurt_S1.jpg,245,200,590,375,p33,color
75962,82397,05_Frankfurt_S1.jpg,246,166,828,411,p33,color
75963,82564,05_Frankfurt_S1.jpg,247,233,714,454,p33,color
75964,82797,05_Frankfurt_S1.jpg,248,133,759,534,p33,color
75965,82930,05_Frankfurt_S1.jpg,249,150,636,443,p33,color
75966,83080,05_Frankfurt_S1.jpg,250,433,616,375,p33,color
75967,83513,05_Frankfurt_S1.jpg,251,250,845,391,p33,color
75968,83763,05_Frankfurt_S1.jpg,252,266,1040,552,p33,color
75969,84029,05_Frankfurt_S1.jpg,253,150,1107,604,p33,color
75970,84179,05_Frankfurt_S1.jpg,254,266,1135,626,p33,color
75971,84446,05_Frankfurt_S1.jpg,255,166,866,479,p33,color
75972,84612,05_Frankfurt_S1.jpg,256,216,718,392,p33,color
75973,84829,05_Frankfurt_S1.jpg,257,217,788,607,p33,color
75974,85045,05_Frankfurt_S1.jpg,258,200,816,635,p33,color
75975,85245,05_Frankfurt_S1.jpg,259,250,760,640,p33,color
75976,85495,05_Frankfurt_S1.jpg,260,167,817,699,p33,color
75977,85662,05_Frankfurt_S1.jpg,261,166,1150,699,p33,color
75978,85828,05_Frankfurt_S1.jpg,262,167,1154,611,p33,color
75979,85995,05_Frankfurt_S1.jpg,263,500,731,835,p33,color
75980,86494,05_Frankfurt_S1.jpg,264,183,829,760,p33,color
75981,86678,05_Frankfurt_S1.jpg,265,167,904,754,p33,color
75982,86844,05_Frankfurt_S1.jpg,266,183,1132,693,p33,color
75983,87027,05_Frankfurt_S1.jpg,267,117,777,496,p33,color
75984,87144,05_Frankfurt_S1.jpg,268,117,697,498,p33,color
75985,87261,05_Frankfurt_S1.jpg,269,799,537,276,p33,color
75986,92873,13_Budapest_S1.jpg,281,133,736,778,p33,color
75987,93007,13_Budapest_S1.jpg,282,316,684,748,p33,color
75988,93323,13_Budapest_S1.jpg,283,283,737,793,p33,color
75989,93606,13_Budapest_S1.jpg,284,133,684,800,p33,color
75990,93739,13_Budapest_S1.jpg,285,150,640,882,p33,color
75991,93889,13_Budapest_S1.jpg,286,216,536,553,p33,color
75992,94106,13_Budapest_S1.jpg,287,200,499,520,p33,color
75993,94306,13_Budapest_S1.jpg,288,183,474,486,p33,color
75994,94489,13_Budapest_S1.jpg,289,150,494,519,p33,color
75995,94639,13_Budapest_S1.jpg,290,366,679,888,p33,color
75996,95005,13_Budapest_S1.jpg,291,250,934,623,p33,color
75997,95255,13_Budapest_S1.jpg,292,183,1253,462,p33,color
75998,95438,13_Budapest_S1.jpg,293,316,1371,430,p33,color
75999,95755,13_Budapest_S1.jpg,294,166,1370,764,p33,color
76000,95921,13_Budapest_S1.jpg,295,183,1204,992,p33,color
76001,96104,13_Budapest_S1.jpg,296,150,1079,1087,p33,color
76002,96254,13_Budapest_S1.jpg,297,233,826,266,p33,color
76003,96488,13_Budapest_S1.jpg,298,266,685,184,p33,color
76004,96754,13_Budapest_S1.jpg,299,166,619,173,p33,color
76005,96920,13_Budapest_S1.jpg,300,200,1376,541,p33,color
76006,97120,13_Budapest_S1.jpg,301,566,1362,417,p33,color
76007,97687,13_Budapest_S1.jpg,302,200,1359,470,p33,color
76008,97887,13_Budapest_S1.jpg,303,200,1225,501,p33,color
76009,98086,13_Budapest_S1.jpg,304,166,950,593,p33,color
76010,98253,13_Budapest_S1.jpg,305,683,896,640,p33,color
76011,98936,13_Budapest_S1.jpg,306,166,831,725,p33,color
76012,99102,13_Budapest_S1.jpg,307,933,905,656,p33,color
76013,100035,13_Budapest_S1.jpg,308,117,1022,556,p33,color
76014,100152,13_Budapest_S1.jpg,309,500,1366,469,p33,color
76015,100651,13_Budapest_S1.jpg,310,566,917,650,p33,color
76016,101218,13_Budapest_S1.jpg,311,949,787,786,p33,color
76017,102167,13_Budapest_S1.jpg,312,883,730,803,p33,color
76018,103050,13_Budapest_S1.jpg,313,366,707,770,p33,color
76019,103416,13_Budapest_S1.jpg,314,350,811,764,p33,color
76020,103766,13_Budapest_S1.jpg,315,583,1355,458,p33,color
76021,109129,02_Berlin_S1.jpg,336,166,1064,742,p33,color
76022,109295,02_Berlin_S1.jpg,337,300,973,704,p33,color
76023,109595,02_Berlin_S1.jpg,338,150,767,771,p33,color
76024,109745,02_Berlin_S1.jpg,339,200,347,680,p33,color
76025,109945,02_Berlin_S1.jpg,340,216,302,322,p33,color
76026,110161,02_Berlin_S1.jpg,341,217,314,275,p33,color
76027,110378,02_Berlin_S1.jpg,342,233,1059,795,p33,color
76028,110611,02_Berlin_S1.jpg,343,400,1123,751,p33,color
76029,111011,02_Berlin_S1.jpg,344,150,1050,719,p33,color
76030,111161,02_Berlin_S1.jpg,345,150,906,706,p33,color
76031,111311,02_Berlin_S1.jpg,346,200,361,780,p33,color
76032,111511,02_Berlin_S1.jpg,347,550,322,309,p33,color
76033,112060,02_Berlin_S1.jpg,348,183,287,340,p33,color
76034,112243,02_Berlin_S1.jpg,349,583,333,317,p33,color
76035,112826,02_Berlin_S1.jpg,350,2199,228,335,p33,color
76036,115025,02_Berlin_S1.jpg,351,283,154,245,p33,color
76037,115308,02_Berlin_S1.jpg,352,166,290,303,p33,color
76038,115474,02_Berlin_S1.jpg,353,250,148,241,p33,color
76039,115724,02_Berlin_S1.jpg,354,233,211,318,p33,color
76040,115957,02_Berlin_S1.jpg,355,166,368,301,p33,color
76041,116124,02_Berlin_S1.jpg,356,350,330,321,p33,color
76042,116474,02_Berlin_S1.jpg,357,233,1161,714,p33,color
76043,116707,02_Berlin_S1.jpg,358,183,632,683,p33,color
76044,116890,02_Berlin_S1.jpg,359,133,387,680,p33,color
76045,117023,02_Berlin_S1.jpg,360,400,289,356,p33,color
76046,117423,02_Berlin_S1.jpg,361,150,347,391,p33,color
76047,117573,02_Berlin_S1.jpg,362,266,1145,873,p33,color
76048,117839,02_Berlin_S1.jpg,363,166,1262,903,p33,color
76049,118006,02_Berlin_S1.jpg,364,183,1190,750,p33,color
76050,118189,02_Berlin_S1.jpg,365,183,1052,725,p33,color
76051,118372,02_Berlin_S1.jpg,366,150,837,750,p33,color
76052,118522,02_Berlin_S1.jpg,367,200,371,733,p33,color
76053,118722,02_Berlin_S1.jpg,368,200,328,359,p33,color
76054,118922,02_Berlin_S1.jpg,369,883,340,323,p33,color
76055,119805,02_Berlin_S1.jpg,370,683,246,340,p33,color
76056,120488,02_Berlin_S1.jpg,371,133,301,320,p33,color
76057,120621,02_Berlin_S1.jpg,372,516,355,308,p33,color
76058,121137,02_Berlin_S1.jpg,373,883,117,211,p33,color
76059,132663,22_Venedig_S1.jpg,395,200,1070,1067,p33,color
76060,132863,22_Venedig_S1.jpg,396,166,1112,1067,p33,color
76061,133029,22_Venedig_S1.jpg,397,217,958,819,p33,color
76062,133246,22_Venedig_S1.jpg,398,783,903,769,p33,color
76063,134029,22_Venedig_S1.jpg,399,233,894,731,p33,color
76064,134262,22_Venedig_S1.jpg,400,216,1301,938,p33,color
76065,134478,22_Venedig_S1.jpg,401,216,1466,999,p33,color
76066,134695,22_Venedig_S1.jpg,402,266,910,748,p33,color
76067,134961,22_Venedig_S1.jpg,403,200,867,736,p33,color
76068,135161,22_Venedig_S1.jpg,404,200,599,703,p33,color
76069,135361,22_Venedig_S1.jpg,405,167,458,747,p33,color
76070,135528,22_Venedig_S1.jpg,406,183,462,537,p33,color
76071,135711,22_Venedig_S1.jpg,407,266,437,362,p33,color
76072,135977,22_Venedig_S1.jpg,408,316,492,414,p33,color
76073,136294,22_Venedig_S1.jpg,409,200,701,437,p33,color
76074,136494,22_Venedig_S1.jpg,410,233,744,440,p33,color
76075,136727,22_Venedig_S1.jpg,411,183,804,536,p33,color
76076,136910,22_Venedig_S1.jpg,412,183,756,527,p33,color
76077,137093,22_Venedig_S1.jpg,413,183,800,535,p33,color
76078,137276,22_Venedig_S1.jpg,414,183,745,516,p33,color
76079,137460,22_Venedig_S1.jpg,415,366,800,520,p33,color
76080,137826,22_Venedig_S1.jpg,416,150,911,518,p33,color
76081,137976,22_Venedig_S1.jpg,417,233,784,512,p33,color
76082,138209,22_Venedig_S1.jpg,418,150,936,528,p33,color
76083,138359,22_Venedig_S1.jpg,419,383,901,508,p33,color
76084,138742,22_Venedig_S1.jpg,420,167,743,497,p33,color
76085,138909,22_Venedig_S1.jpg,421,200,820,510,p33,color
76086,139109,22_Venedig_S1.jpg,422,183,432,384,p33,color
76087,139292,22_Venedig_S1.jpg,423,283,216,456,p33,color
76088,139575,22_Venedig_S1.jpg,424,266,653,829,p33,color
76089,139841,22_Venedig_S1.jpg,425,183,612,766,p33,color
76090,140025,22_Venedig_S1.jpg,426,166,665,770,p33,color
76091,140191,22_Venedig_S1.jpg,427,566,638,717,p33,color
76092,140757,22_Venedig_S1.jpg,428,183,625,781,p33,color
76093,140941,22_Venedig_S1.jpg,429,333,661,783,p33,color
76094,141274,22_Venedig_S1.jpg,430,183,528,654,p33,color
76095,141457,22_Venedig_S1.jpg,431,150,495,595,p33,color
76096,141607,22_Venedig_S1.jpg,432,100,836,489,p33,color
76097,141707,22_Venedig_S1.jpg,433,117,670,488,p33,color
76098,141823,22_Venedig_S1.jpg,434,216,819,501,p33,color
76099,142040,22_Venedig_S1.jpg,435,183,642,767,p33,color
76100,142223,22_Venedig_S1.jpg,436,183,707,765,p33,color
76101,142406,22_Venedig_S1.jpg,437,117,794,775,p33,color
76102,142523,22_Venedig_S1.jpg,438,216,899,746,p33,color
76103,142739,22_Venedig_S1.jpg,439,183,967,787,p33,color
76104,142923,22_Venedig_S1.jpg,440,267,791,741,p33,color
76105,143189,22_Venedig_S1.jpg,441,133,703,760,p33,color
76106,143322,22_Venedig_S1.jpg,442,283,618,835,p33,color
76107,143605,22_Venedig_S1.jpg,443,217,716,1147,p33,color
76108,143822,22_Venedig_S1.jpg,444,183,645,1171,p33,color
76109,144006,22_Venedig_S1.jpg,445,183,383,1127,p33,color
76110,144188,22_Venedig_S1.jpg,446,200,281,1127,p33,color
76111,144388,22_Venedig_S1.jpg,447,233,131,1055,p33,color
76112,144621,22_Venedig_S1.jpg,448,516,110,1013,p33,color
76113,145521,22_Venedig_S1.jpg,449,17,707,1126,p33,color
76114,148385,22_Venedig_S1.jpg,450,117,436,1431,p33,color
76115,150334,22_Venedig_S1.jpg,451,117,599,579,p33,color
76116,150451,22_Venedig_S1.jpg,452,200,880,744,p33,color
76117,150651,22_Venedig_S1.jpg,453,150,704,762,p33,color
76118,150801,22_Venedig_S1.jpg,454,183,823,748,p33,color
76119,151300,22_Venedig_S1.jpg,455,216,61,1114,p33,color
76120,151517,22_Venedig_S1.jpg,456,133,161,1141,p33,color
76121,151650,22_Venedig_S1.jpg,457,183,684,651,p33,color
76122,152000,22_Venedig_S1.jpg,458,216,709,702,p33,color
76123,152366,22_Venedig_S1.jpg,459,17,782,709,p33,color
76124,152599,22_Venedig_S1.jpg,460,116,802,768,p33,color
76125,152866,22_Venedig_S1.jpg,461,17,785,737,p33,color
76126,153399,22_Venedig_S1.jpg,462,200,670,776,p33,color
76127,153599,22_Venedig_S1.jpg,463,350,633,746,p33,color
76128,153948,22_Venedig_S1.jpg,464,600,453,627,p33,color
76129,154548,22_Venedig_S1.jpg,465,300,703,444,p33,color
76130,154848,22_Venedig_S1.jpg,466,150,806,476,p33,color
76131,154998,22_Venedig_S1.jpg,467,266,843,490,p33,color
76132,155264,22_Venedig_S1.jpg,468,100,843,753,p33,color
76133,155364,22_Venedig_S1.jpg,469,450,897,708,p33,color
76134,155814,22_Venedig_S1.jpg,470,200,925,774,p33,color
76135,156014,22_Venedig_S1.jpg,471,167,895,693,p33,color
76136,156180,22_Venedig_S1.jpg,472,200,641,702,p33,color
76137,156380,22_Venedig_S1.jpg,473,150,595,483,p33,color
76138,156530,22_Venedig_S1.jpg,474,550,554,394,p33,color
76139,157080,22_Venedig_S1.jpg,475,183,468,375,p33,color
76140,157263,22_Venedig_S1.jpg,476,200,453,324,p33,color
76141,157463,22_Venedig_S1.jpg,477,233,492,331,p33,color
76142,157696,22_Venedig_S1.jpg,478,383,544,397,p33,color
76143,158079,22_Venedig_S1.jpg,479,133,492,401,p33,color
76144,158212,22_Venedig_S1.jpg,480,200,455,391,p33,color
76145,158412,22_Venedig_S1.jpg,481,200,387,412,p33,color
76146,158612,22_Venedig_S1.jpg,482,450,375,445,p33,color
76147,159062,22_Venedig_S1.jpg,483,150,443,364,p33,color
76148,159211,22_Venedig_S1.jpg,484,167,559,345,p33,color
76149,159378,22_Venedig_S1.jpg,485,300,486,329,p33,color
76150,159678,22_Venedig_S1.jpg,486,200,393,417,p33,color
76151,159878,22_Venedig_S1.jpg,487,117,462,376,p33,color
76152,159994,22_Venedig_S1.jpg,488,100,371,354,p33,color
76153,160094,22_Venedig_S1.jpg,489,383,478,302,p33,color
76154,160477,22_Venedig_S1.jpg,490,150,518,271,p33,color
76155,160627,22_Venedig_S1.jpg,491,117,452,301,p33,color
76156,160744,22_Venedig_S1.jpg,492,150,501,263,p33,color
76157,160894,22_Venedig_S1.jpg,493,117,481,292,p33,color
76158,161010,22_Venedig_S1.jpg,494,100,411,432,p33,color
76159,161110,22_Venedig_S1.jpg,495,150,462,415,p33,color
76160,161260,22_Venedig_S1.jpg,496,100,351,399,p33,color
76161,161360,22_Venedig_S1.jpg,497,117,427,415,p33,color
76162,161477,22_Venedig_S1.jpg,498,100,439,450,p33,color
76163,161577,22_Venedig_S1.jpg,499,116,379,431,p33,color
76164,161693,22_Venedig_S1.jpg,500,233,455,424,p33,color
76165,161926,22_Venedig_S1.jpg,501,133,354,437,p33,color
76166,162060,22_Venedig_S1.jpg,502,117,437,440,p33,color
76167,162176,22_Venedig_S1.jpg,503,500,592,421,p33,color
76168,162676,22_Venedig_S1.jpg,504,100,551,421,p33,color
76169,162776,22_Venedig_S1.jpg,505,133,660,421,p33,color
76170,162909,22_Venedig_S1.jpg,506,266,977,756,p33,color
76171,163175,22_Venedig_S1.jpg,507,233,427,459,p33,color
76172,163409,22_Venedig_S1.jpg,508,150,364,431,p33,color
76173,163559,22_Venedig_S1.jpg,509,133,1398,756,p33,color
76174,163692,22_Venedig_S1.jpg,510,133,1386,845,p33,color
76175,163825,22_Venedig_S1.jpg,511,233,368,302,p33,color
76176,169438,04_Köln_S1.jpg,531,699,58,779,p33,color
76177,170137,04_Köln_S1.jpg,532,200,679,795,p33,color
76178,170337,04_Köln_S1.jpg,533,266,940,792,p33,color
76179,170604,04_Köln_S1.jpg,534,150,1051,663,p33,color
76180,170904,04_Köln_S1.jpg,535,83,1427,471,p33,color
76181,171120,04_Köln_S1.jpg,536,167,1521,196,p33,color
76182,171287,04_Köln_S1.jpg,537,216,1114,633,p33,color
76183,171503,04_Köln_S1.jpg,538,200,1253,696,p33,color
76184,171703,04_Köln_S1.jpg,539,233,1157,686,p33,color
76185,171936,04_Köln_S1.jpg,540,233,1212,674,p33,color
76186,172169,04_Köln_S1.jpg,541,316,1362,686,p33,color
76187,172486,04_Köln_S1.jpg,542,117,834,730,p33,color
76188,172602,04_Köln_S1.jpg,543,883,734,824,p33,color
76189,173485,04_Köln_S1.jpg,544,166,136,770,p33,color
76190,173652,04_Köln_S1.jpg,545,100,150,809,p33,color
76191,173752,04_Köln_S1.jpg,546,333,43,762,p33,color
76192,174085,04_Köln_S1.jpg,547,216,674,800,p33,color
76193,174301,04_Köln_S1.jpg,548,167,778,779,p33,color
76194,174468,04_Köln_S1.jpg,549,100,795,515,p33,color
76195,174568,04_Köln_S1.jpg,550,100,661,623,p33,color
76196,174668,04_Köln_S1.jpg,551,150,870,465,p33,color
76197,174818,04_Köln_S1.jpg,552,133,1098,142,p33,color
76198,174951,04_Köln_S1.jpg,553,100,1136,125,p33,color
76199,175467,04_Köln_S1.jpg,554,183,1360,266,p33,color
