Timestamp,StimuliName,FixationIndex,FixationDuration,MappedFixationPointX,MappedFixationPointY,user,description
69688,14039,07_Moskau_S2.jpg,43,233,1287,933,p30,color
69689,14272,07_Moskau_S2.jpg,44,133,1334,891,p30,color
69690,14406,07_Moskau_S2.jpg,45,183,1370,780,p30,color
69691,14589,07_Moskau_S2.jpg,46,633,1443,735,p30,color
69692,15222,07_Moskau_S2.jpg,47,633,1420,560,p30,color
69693,15855,07_Moskau_S2.jpg,48,150,1064,526,p30,color
69694,16004,07_Moskau_S2.jpg,49,216,864,534,p30,color
69695,16221,07_Moskau_S2.jpg,50,483,772,550,p30,color
69696,16704,07_Moskau_S2.jpg,51,216,881,519,p30,color
69697,16921,07_Moskau_S2.jpg,52,250,956,534,p30,color
69698,17170,07_Moskau_S2.jpg,53,516,1036,540,p30,color
69699,17687,07_Moskau_S2.jpg,54,167,1113,498,p30,color
69700,17853,07_Moskau_S2.jpg,55,200,1161,512,p30,color
69701,18053,07_Moskau_S2.jpg,56,216,1370,522,p30,color
69702,18270,07_Moskau_S2.jpg,57,167,1421,565,p30,color
69703,18436,07_Moskau_S2.jpg,58,516,1329,429,p30,color
69704,18953,07_Moskau_S2.jpg,59,350,1121,407,p30,color
69705,19302,07_Moskau_S2.jpg,60,183,1218,415,p30,color
69706,19486,07_Moskau_S2.jpg,61,2598,1308,407,p30,color
69707,22084,07_Moskau_S2.jpg,62,333,1244,400,p30,color
69708,22417,07_Moskau_S2.jpg,63,566,1016,393,p30,color
69709,22983,07_Moskau_S2.jpg,64,200,1009,328,p30,color
69710,23183,07_Moskau_S2.jpg,65,200,1088,286,p30,color
69711,23383,07_Moskau_S2.jpg,66,533,1001,373,p30,color
69712,23916,07_Moskau_S2.jpg,67,516,973,292,p30,color
69713,24432,07_Moskau_S2.jpg,68,183,794,302,p30,color
69714,24615,07_Moskau_S2.jpg,69,150,978,317,p30,color
69715,24765,07_Moskau_S2.jpg,70,166,1002,376,p30,color
69716,24932,07_Moskau_S2.jpg,71,250,969,292,p30,color
69717,25182,07_Moskau_S2.jpg,72,783,762,289,p30,color
69718,25964,07_Moskau_S2.jpg,73,949,762,227,p30,color
69719,26914,07_Moskau_S2.jpg,74,1799,762,298,p30,color
69720,35924,10_Barcelona_S2.jpg,85,350,1281,633,p30,color
69721,36274,10_Barcelona_S2.jpg,86,1882,1115,656,p30,color
69722,38156,10_Barcelona_S2.jpg,87,233,1083,693,p30,color
69723,38389,10_Barcelona_S2.jpg,88,183,848,697,p30,color
69724,38572,10_Barcelona_S2.jpg,89,799,688,695,p30,color
69725,39372,10_Barcelona_S2.jpg,90,516,679,837,p30,color
69726,39888,10_Barcelona_S2.jpg,91,1965,683,894,p30,color
69727,41853,10_Barcelona_S2.jpg,92,583,603,888,p30,color
69728,42436,10_Barcelona_S2.jpg,93,400,551,960,p30,color
69729,42836,10_Barcelona_S2.jpg,94,550,601,892,p30,color
69730,43386,10_Barcelona_S2.jpg,95,450,555,942,p30,color
69731,43835,10_Barcelona_S2.jpg,96,600,612,884,p30,color
69732,44435,10_Barcelona_S2.jpg,97,650,708,796,p30,color
69733,45085,10_Barcelona_S2.jpg,98,183,802,769,p30,color
69734,45268,10_Barcelona_S2.jpg,99,150,952,724,p30,color
69735,45418,10_Barcelona_S2.jpg,100,183,1157,740,p30,color
69736,45601,10_Barcelona_S2.jpg,101,150,1082,762,p30,color
69737,45751,10_Barcelona_S2.jpg,102,166,1036,769,p30,color
69738,45917,10_Barcelona_S2.jpg,103,183,1341,616,p30,color
69739,46100,10_Barcelona_S2.jpg,104,183,1444,614,p30,color
69740,46284,10_Barcelona_S2.jpg,105,216,1209,649,p30,color
69741,46500,10_Barcelona_S2.jpg,106,816,1109,676,p30,color
69742,47316,10_Barcelona_S2.jpg,107,550,1020,774,p30,color
69743,47866,10_Barcelona_S2.jpg,108,233,915,871,p30,color
69744,48099,10_Barcelona_S2.jpg,109,216,836,895,p30,color
69745,48316,10_Barcelona_S2.jpg,110,167,707,890,p30,color
69746,48482,10_Barcelona_S2.jpg,111,1999,584,894,p30,color
69747,50481,10_Barcelona_S2.jpg,112,250,785,803,p30,color
69748,50731,10_Barcelona_S2.jpg,113,150,954,724,p30,color
69749,50881,10_Barcelona_S2.jpg,114,633,1023,771,p30,color
69750,51513,10_Barcelona_S2.jpg,115,316,1165,647,p30,color
69751,51830,10_Barcelona_S2.jpg,116,183,1273,645,p30,color
69752,52013,10_Barcelona_S2.jpg,117,1099,1118,664,p30,color
69753,53112,10_Barcelona_S2.jpg,118,1049,1013,762,p30,color
69754,54162,10_Barcelona_S2.jpg,119,516,1103,674,p30,color
69755,54678,10_Barcelona_S2.jpg,120,166,1046,745,p30,color
69756,54844,10_Barcelona_S2.jpg,121,133,1019,772,p30,color
69757,54978,10_Barcelona_S2.jpg,122,683,912,872,p30,color
69758,55661,10_Barcelona_S2.jpg,123,200,705,893,p30,color
69759,55860,10_Barcelona_S2.jpg,124,500,596,890,p30,color
69760,56360,10_Barcelona_S2.jpg,125,716,724,807,p30,color
69761,57076,10_Barcelona_S2.jpg,126,450,580,896,p30,color
69762,57526,10_Barcelona_S2.jpg,127,216,783,796,p30,color
69763,57742,10_Barcelona_S2.jpg,128,200,746,796,p30,color
69764,57942,10_Barcelona_S2.jpg,129,233,857,657,p30,color
69765,58175,10_Barcelona_S2.jpg,130,1349,1040,642,p30,color
69766,64255,24_Zürich_S2.jpg,139,150,520,712,p30,color
69767,64405,24_Zürich_S2.jpg,140,150,1039,424,p30,color
69768,64555,24_Zürich_S2.jpg,141,666,1152,325,p30,color
69769,65221,24_Zürich_S2.jpg,142,200,1231,500,p30,color
69770,65421,24_Zürich_S2.jpg,143,217,1170,719,p30,color
69771,65637,24_Zürich_S2.jpg,144,200,972,861,p30,color
69772,65837,24_Zürich_S2.jpg,145,166,825,899,p30,color
69773,66004,24_Zürich_S2.jpg,146,183,700,884,p30,color
69774,66187,24_Zürich_S2.jpg,147,216,654,828,p30,color
69775,66403,24_Zürich_S2.jpg,148,183,577,801,p30,color
69776,66586,24_Zürich_S2.jpg,149,183,499,741,p30,color
69777,66770,24_Zürich_S2.jpg,150,266,422,724,p30,color
69778,67036,24_Zürich_S2.jpg,151,516,385,729,p30,color
69779,67553,24_Zürich_S2.jpg,152,166,498,711,p30,color
69780,67719,24_Zürich_S2.jpg,153,150,1071,479,p30,color
69781,67869,24_Zürich_S2.jpg,154,383,1186,375,p30,color
69782,74215,18_Ljubljana_S2.jpg,169,216,961,460,p30,color
69783,74431,18_Ljubljana_S2.jpg,170,200,1227,592,p30,color
69784,74631,18_Ljubljana_S2.jpg,171,250,1279,604,p30,color
69785,74881,18_Ljubljana_S2.jpg,172,150,988,553,p30,color
69786,75031,18_Ljubljana_S2.jpg,173,266,710,559,p30,color
69787,75297,18_Ljubljana_S2.jpg,174,383,636,581,p30,color
69788,75680,18_Ljubljana_S2.jpg,175,300,683,572,p30,color
69789,75980,18_Ljubljana_S2.jpg,176,266,640,577,p30,color
69790,76246,18_Ljubljana_S2.jpg,177,583,621,614,p30,color
69791,76829,18_Ljubljana_S2.jpg,178,183,620,516,p30,color
69792,77013,18_Ljubljana_S2.jpg,179,133,437,438,p30,color
69793,77146,18_Ljubljana_S2.jpg,180,550,274,321,p30,color
69794,77696,18_Ljubljana_S2.jpg,181,150,558,330,p30,color
69795,77845,18_Ljubljana_S2.jpg,182,383,615,352,p30,color
69796,78228,18_Ljubljana_S2.jpg,183,216,713,401,p30,color
69797,78445,18_Ljubljana_S2.jpg,184,217,904,372,p30,color
69798,78662,18_Ljubljana_S2.jpg,185,333,1000,386,p30,color
69799,78995,18_Ljubljana_S2.jpg,186,167,1107,348,p30,color
69800,79161,18_Ljubljana_S2.jpg,187,167,699,436,p30,color
69801,79328,18_Ljubljana_S2.jpg,188,217,639,433,p30,color
69802,79544,18_Ljubljana_S2.jpg,189,166,579,433,p30,color
69803,79711,18_Ljubljana_S2.jpg,190,516,545,628,p30,color
69804,80227,18_Ljubljana_S2.jpg,191,266,569,424,p30,color
69805,80494,18_Ljubljana_S2.jpg,192,283,712,397,p30,color
69806,80777,18_Ljubljana_S2.jpg,193,150,955,377,p30,color
69807,80927,18_Ljubljana_S2.jpg,194,316,1005,390,p30,color
69808,81243,18_Ljubljana_S2.jpg,195,133,1070,368,p30,color
69809,81376,18_Ljubljana_S2.jpg,196,217,1186,259,p30,color
69810,81593,18_Ljubljana_S2.jpg,197,150,1261,228,p30,color
69811,81743,18_Ljubljana_S2.jpg,198,183,1404,209,p30,color
69812,81926,18_Ljubljana_S2.jpg,199,366,1563,222,p30,color
69813,82292,18_Ljubljana_S2.jpg,200,183,1357,478,p30,color
69814,82476,18_Ljubljana_S2.jpg,201,166,1238,486,p30,color
69815,82642,18_Ljubljana_S2.jpg,202,416,1271,580,p30,color
69816,83059,18_Ljubljana_S2.jpg,203,166,997,562,p30,color
69817,83225,18_Ljubljana_S2.jpg,204,183,749,567,p30,color
69818,83408,18_Ljubljana_S2.jpg,205,266,676,565,p30,color
69819,83675,18_Ljubljana_S2.jpg,206,616,635,585,p30,color
69820,84291,18_Ljubljana_S2.jpg,207,183,578,576,p30,color
69821,84474,18_Ljubljana_S2.jpg,208,283,530,584,p30,color
69822,84757,18_Ljubljana_S2.jpg,209,233,534,531,p30,color
69823,84991,18_Ljubljana_S2.jpg,210,366,565,408,p30,color
69824,85357,18_Ljubljana_S2.jpg,211,333,636,351,p30,color
69825,85690,18_Ljubljana_S2.jpg,212,683,699,394,p30,color
69826,86373,18_Ljubljana_S2.jpg,213,250,568,420,p30,color
69827,86623,18_Ljubljana_S2.jpg,214,350,531,468,p30,color
69828,86973,18_Ljubljana_S2.jpg,215,1782,538,599,p30,color
69829,88755,18_Ljubljana_S2.jpg,216,117,618,581,p30,color
69830,88871,18_Ljubljana_S2.jpg,217,766,545,600,p30,color
69831,89637,18_Ljubljana_S2.jpg,218,450,660,577,p30,color
69832,90087,18_Ljubljana_S2.jpg,219,150,888,579,p30,color
69833,90237,18_Ljubljana_S2.jpg,220,200,1031,574,p30,color
69834,90437,18_Ljubljana_S2.jpg,221,516,1275,601,p30,color
69835,90953,18_Ljubljana_S2.jpg,222,216,662,504,p30,color
69836,91170,18_Ljubljana_S2.jpg,223,2049,587,471,p30,color
69837,96416,09_Tokyo_S2.jpg,228,150,1096,508,p30,color
69838,96566,09_Tokyo_S2.jpg,229,183,1451,343,p30,color
69839,96749,09_Tokyo_S2.jpg,230,233,1456,288,p30,color
69840,96982,09_Tokyo_S2.jpg,231,1066,1519,263,p30,color
69841,98048,09_Tokyo_S2.jpg,232,250,1420,636,p30,color
69842,98298,09_Tokyo_S2.jpg,233,200,1146,646,p30,color
69843,98498,09_Tokyo_S2.jpg,234,216,975,617,p30,color
69844,98714,09_Tokyo_S2.jpg,235,616,883,610,p30,color
69845,99331,09_Tokyo_S2.jpg,236,433,852,658,p30,color
69846,99764,09_Tokyo_S2.jpg,237,150,668,835,p30,color
69847,99914,09_Tokyo_S2.jpg,238,133,630,822,p30,color
69848,100047,09_Tokyo_S2.jpg,239,167,260,940,p30,color
69849,100213,09_Tokyo_S2.jpg,240,250,233,987,p30,color
69850,100463,09_Tokyo_S2.jpg,241,166,366,955,p30,color
69851,100630,09_Tokyo_S2.jpg,242,383,242,981,p30,color
69852,101013,09_Tokyo_S2.jpg,243,1749,880,622,p30,color
69853,107492,04_Köln_S2.jpg,255,283,1318,683,p30,color
69854,107775,04_Köln_S2.jpg,256,216,828,735,p30,color
69855,107992,04_Köln_S2.jpg,257,233,467,872,p30,color
69856,108225,04_Köln_S2.jpg,258,150,464,908,p30,color
69857,108375,04_Köln_S2.jpg,259,150,646,852,p30,color
69858,108524,04_Köln_S2.jpg,260,150,817,805,p30,color
69859,108674,04_Köln_S2.jpg,261,200,931,801,p30,color
69860,108874,04_Köln_S2.jpg,262,167,1058,716,p30,color
69861,109041,04_Köln_S2.jpg,263,150,1194,653,p30,color
69862,109191,04_Köln_S2.jpg,264,200,1342,681,p30,color
69863,109391,04_Köln_S2.jpg,265,616,1303,678,p30,color
69864,110007,04_Köln_S2.jpg,266,183,1207,623,p30,color
69865,110190,04_Köln_S2.jpg,267,533,1088,592,p30,color
69866,110723,04_Köln_S2.jpg,268,300,878,592,p30,color
69867,111023,04_Köln_S2.jpg,269,383,1044,586,p30,color
69868,111406,04_Köln_S2.jpg,270,200,1145,609,p30,color
69869,111606,04_Köln_S2.jpg,271,250,1231,679,p30,color
69870,111855,04_Köln_S2.jpg,272,266,1325,694,p30,color
69871,112122,04_Köln_S2.jpg,273,200,1411,936,p30,color
69872,112322,04_Köln_S2.jpg,274,183,1394,1034,p30,color
69873,112505,04_Köln_S2.jpg,275,200,1416,1141,p30,color
69874,112705,04_Köln_S2.jpg,276,300,1492,1100,p30,color
69875,113005,04_Köln_S2.jpg,277,383,1397,762,p30,color
69876,113388,04_Köln_S2.jpg,278,150,1331,758,p30,color
69877,113538,04_Köln_S2.jpg,279,949,1280,668,p30,color
69878,114487,04_Köln_S2.jpg,280,283,1218,667,p30,color
69879,114770,04_Köln_S2.jpg,281,233,1119,593,p30,color
69880,115003,04_Köln_S2.jpg,282,583,1060,582,p30,color
69881,115586,04_Köln_S2.jpg,283,233,933,593,p30,color
69882,115819,04_Köln_S2.jpg,284,700,884,587,p30,color
69883,116519,04_Köln_S2.jpg,285,733,747,484,p30,color
69884,117252,04_Köln_S2.jpg,286,516,713,462,p30,color
69885,117768,04_Köln_S2.jpg,287,233,568,641,p30,color
69886,118001,04_Köln_S2.jpg,288,200,508,827,p30,color
69887,118201,04_Köln_S2.jpg,289,783,514,900,p30,color
69888,118984,04_Köln_S2.jpg,290,400,445,916,p30,color
69889,119384,04_Köln_S2.jpg,291,266,533,860,p30,color
69890,119650,04_Köln_S2.jpg,292,416,515,902,p30,color
69891,120066,04_Köln_S2.jpg,293,183,633,576,p30,color
69892,120250,04_Köln_S2.jpg,294,983,706,471,p30,color
69893,126012,16_Hong_Kong_S2.jpg,306,166,550,572,p30,color
69894,126179,16_Hong_Kong_S2.jpg,307,200,414,566,p30,color
69895,126379,16_Hong_Kong_S2.jpg,308,150,451,585,p30,color
69896,126529,16_Hong_Kong_S2.jpg,309,233,596,594,p30,color
69897,126762,16_Hong_Kong_S2.jpg,310,200,555,578,p30,color
69898,126962,16_Hong_Kong_S2.jpg,311,350,443,568,p30,color
69899,127311,16_Hong_Kong_S2.jpg,312,217,574,576,p30,color
69900,127528,16_Hong_Kong_S2.jpg,313,166,809,577,p30,color
69901,127695,16_Hong_Kong_S2.jpg,314,233,953,577,p30,color
69902,127928,16_Hong_Kong_S2.jpg,315,233,1019,558,p30,color
69903,128161,16_Hong_Kong_S2.jpg,316,1016,967,634,p30,color
69904,129177,16_Hong_Kong_S2.jpg,317,183,602,571,p30,color
69905,129360,16_Hong_Kong_S2.jpg,318,316,536,568,p30,color
69906,129677,16_Hong_Kong_S2.jpg,319,366,432,559,p30,color
69907,130043,16_Hong_Kong_S2.jpg,320,217,515,574,p30,color
69908,130260,16_Hong_Kong_S2.jpg,321,166,413,562,p30,color
69909,130426,16_Hong_Kong_S2.jpg,322,766,553,576,p30,color
69910,131192,16_Hong_Kong_S2.jpg,323,383,617,643,p30,color
69911,131575,16_Hong_Kong_S2.jpg,324,233,712,852,p30,color
69912,131808,16_Hong_Kong_S2.jpg,325,216,647,1004,p30,color
69913,132025,16_Hong_Kong_S2.jpg,326,266,662,700,p30,color
69914,132291,16_Hong_Kong_S2.jpg,327,133,649,650,p30,color
69915,132425,16_Hong_Kong_S2.jpg,328,200,960,605,p30,color
69916,132625,16_Hong_Kong_S2.jpg,329,483,960,642,p30,color
69917,133108,16_Hong_Kong_S2.jpg,330,266,1032,549,p30,color
69918,133374,16_Hong_Kong_S2.jpg,331,216,961,644,p30,color
69919,133591,16_Hong_Kong_S2.jpg,332,166,513,576,p30,color
69920,133757,16_Hong_Kong_S2.jpg,333,783,438,571,p30,color
69921,138920,19_New_York_S2.jpg,342,200,450,294,p30,color
69922,139120,19_New_York_S2.jpg,343,600,469,486,p30,color
69923,139720,19_New_York_S2.jpg,344,250,369,470,p30,color
69924,139970,19_New_York_S2.jpg,345,266,334,419,p30,color
69925,140236,19_New_York_S2.jpg,346,150,350,289,p30,color
69926,140386,19_New_York_S2.jpg,347,167,411,110,p30,color
69927,140552,19_New_York_S2.jpg,348,200,449,120,p30,color
69928,140752,19_New_York_S2.jpg,349,200,303,211,p30,color
69929,140952,19_New_York_S2.jpg,350,233,267,239,p30,color
69930,141185,19_New_York_S2.jpg,351,233,272,389,p30,color
69931,141419,19_New_York_S2.jpg,352,783,305,452,p30,color
69932,142201,19_New_York_S2.jpg,353,217,395,478,p30,color
69933,142418,19_New_York_S2.jpg,354,450,430,491,p30,color
69934,142867,19_New_York_S2.jpg,355,516,473,508,p30,color
69935,143384,19_New_York_S2.jpg,356,150,400,288,p30,color
69936,143534,19_New_York_S2.jpg,357,483,441,129,p30,color
69937,147881,23_Warschau_S2.jpg,367,116,768,480,p30,color
69938,147997,23_Warschau_S2.jpg,368,167,956,284,p30,color
69939,148164,23_Warschau_S2.jpg,369,333,989,188,p30,color
69940,148497,23_Warschau_S2.jpg,370,350,353,882,p30,color
69941,148847,23_Warschau_S2.jpg,371,283,322,906,p30,color
69942,149130,23_Warschau_S2.jpg,372,216,393,865,p30,color
69943,149346,23_Warschau_S2.jpg,373,150,767,846,p30,color
69944,149496,23_Warschau_S2.jpg,374,216,921,842,p30,color
69945,149713,23_Warschau_S2.jpg,375,450,960,869,p30,color
69946,150162,23_Warschau_S2.jpg,376,183,948,425,p30,color
69947,150346,23_Warschau_S2.jpg,377,450,983,180,p30,color
69948,150795,23_Warschau_S2.jpg,378,183,822,179,p30,color
69949,150979,23_Warschau_S2.jpg,379,233,679,184,p30,color
69950,151212,23_Warschau_S2.jpg,380,200,941,185,p30,color
69951,151412,23_Warschau_S2.jpg,381,200,1184,207,p30,color
69952,151612,23_Warschau_S2.jpg,382,350,1268,212,p30,color
69953,151961,23_Warschau_S2.jpg,383,216,1318,365,p30,color
69954,152178,23_Warschau_S2.jpg,384,466,1362,416,p30,color
69955,152644,23_Warschau_S2.jpg,385,183,1381,513,p30,color
69956,152827,23_Warschau_S2.jpg,386,216,1400,687,p30,color
69957,153044,23_Warschau_S2.jpg,387,700,1426,739,p30,color
69958,153743,23_Warschau_S2.jpg,388,849,1394,655,p30,color
69959,154593,23_Warschau_S2.jpg,389,450,1397,612,p30,color
69960,155042,23_Warschau_S2.jpg,390,750,1400,689,p30,color
69961,155792,23_Warschau_S2.jpg,391,1416,1437,758,p30,color
69962,157208,23_Warschau_S2.jpg,392,183,1412,809,p30,color
69963,157391,23_Warschau_S2.jpg,393,300,1303,858,p30,color
69964,157691,23_Warschau_S2.jpg,394,266,1344,854,p30,color
69965,157957,23_Warschau_S2.jpg,395,150,970,868,p30,color
69966,158107,23_Warschau_S2.jpg,396,150,431,868,p30,color
69967,158257,23_Warschau_S2.jpg,397,600,345,900,p30,color
69968,158857,23_Warschau_S2.jpg,398,266,381,899,p30,color
69969,159123,23_Warschau_S2.jpg,399,200,631,886,p30,color
69970,159323,23_Warschau_S2.jpg,400,183,971,880,p30,color
69971,159506,23_Warschau_S2.jpg,401,166,1199,878,p30,color
69972,159673,23_Warschau_S2.jpg,402,266,1327,870,p30,color
69973,159939,23_Warschau_S2.jpg,403,200,1348,812,p30,color
69974,160139,23_Warschau_S2.jpg,404,450,1349,696,p30,color
69975,160589,23_Warschau_S2.jpg,405,1416,1389,646,p30,color
69976,162004,23_Warschau_S2.jpg,406,383,1431,642,p30,color
69977,162387,23_Warschau_S2.jpg,407,1133,1357,663,p30,color
69978,163520,23_Warschau_S2.jpg,408,516,1345,617,p30,color
69979,164036,23_Warschau_S2.jpg,409,266,1352,580,p30,color
69980,164303,23_Warschau_S2.jpg,410,200,1356,502,p30,color
69981,164503,23_Warschau_S2.jpg,411,216,1345,462,p30,color
69982,164719,23_Warschau_S2.jpg,412,117,1329,425,p30,color
69983,164836,23_Warschau_S2.jpg,413,183,1057,170,p30,color
69984,165019,23_Warschau_S2.jpg,414,250,979,181,p30,color
69985,165269,23_Warschau_S2.jpg,415,233,1156,204,p30,color
69986,165502,23_Warschau_S2.jpg,416,233,784,190,p30,color
69987,165735,23_Warschau_S2.jpg,417,833,664,191,p30,color
69988,166568,23_Warschau_S2.jpg,418,150,931,182,p30,color
69989,166718,23_Warschau_S2.jpg,419,683,979,179,p30,color
69990,167401,23_Warschau_S2.jpg,420,150,958,209,p30,color
69991,167551,23_Warschau_S2.jpg,421,533,623,231,p30,color
69992,168084,23_Warschau_S2.jpg,422,233,454,378,p30,color
69993,168317,23_Warschau_S2.jpg,423,200,383,471,p30,color
69994,168517,23_Warschau_S2.jpg,424,250,362,607,p30,color
69995,168766,23_Warschau_S2.jpg,425,200,363,803,p30,color
69996,168966,23_Warschau_S2.jpg,426,183,359,857,p30,color
69997,169150,23_Warschau_S2.jpg,427,250,358,911,p30,color
69998,169399,23_Warschau_S2.jpg,428,333,317,944,p30,color
69999,169732,23_Warschau_S2.jpg,429,183,414,707,p30,color
70000,169916,23_Warschau_S2.jpg,430,233,371,556,p30,color
70001,174779,20_Paris_S2.jpg,439,266,561,921,p30,color
70002,175045,20_Paris_S2.jpg,440,250,546,770,p30,color
70003,175295,20_Paris_S2.jpg,441,233,677,844,p30,color
70004,175529,20_Paris_S2.jpg,442,250,833,780,p30,color
70005,175778,20_Paris_S2.jpg,443,117,557,482,p30,color
70006,175895,20_Paris_S2.jpg,444,450,512,303,p30,color
70007,176345,20_Paris_S2.jpg,445,233,697,277,p30,color
70008,176578,20_Paris_S2.jpg,446,183,395,402,p30,color
70009,176761,20_Paris_S2.jpg,447,200,820,295,p30,color
70010,176961,20_Paris_S2.jpg,448,483,878,287,p30,color
70011,177444,20_Paris_S2.jpg,449,483,873,347,p30,color
70012,177927,20_Paris_S2.jpg,450,316,874,526,p30,color
70013,178243,20_Paris_S2.jpg,451,483,865,578,p30,color
70014,178726,20_Paris_S2.jpg,452,250,868,740,p30,color
70015,178976,20_Paris_S2.jpg,453,283,904,804,p30,color
70016,179259,20_Paris_S2.jpg,454,183,896,890,p30,color
70017,179442,20_Paris_S2.jpg,455,217,892,981,p30,color
70018,179659,20_Paris_S2.jpg,456,283,862,811,p30,color
70019,179942,20_Paris_S2.jpg,457,133,761,820,p30,color
70020,180075,20_Paris_S2.jpg,458,1083,893,788,p30,color
70021,181158,20_Paris_S2.jpg,459,250,772,828,p30,color
70022,181408,20_Paris_S2.jpg,460,1749,904,796,p30,color
70023,183157,20_Paris_S2.jpg,461,217,901,756,p30,color
70024,183373,20_Paris_S2.jpg,462,216,883,636,p30,color
70025,183590,20_Paris_S2.jpg,463,266,871,583,p30,color
70026,183856,20_Paris_S2.jpg,464,183,869,400,p30,color
70027,184039,20_Paris_S2.jpg,465,166,865,333,p30,color
70028,184206,20_Paris_S2.jpg,466,150,873,277,p30,color
70029,184356,20_Paris_S2.jpg,467,416,558,289,p30,color
70030,184772,20_Paris_S2.jpg,468,1149,501,293,p30,color
70031,190352,17_Krakau_S2.jpg,480,183,1039,1028,p30,color
70032,190535,17_Krakau_S2.jpg,481,183,1052,647,p30,color
70033,190718,17_Krakau_S2.jpg,482,167,1003,374,p30,color
70034,190885,17_Krakau_S2.jpg,483,450,1023,292,p30,color
70035,191334,17_Krakau_S2.jpg,484,200,1168,356,p30,color
70036,191534,17_Krakau_S2.jpg,485,183,1237,386,p30,color
70037,191717,17_Krakau_S2.jpg,486,233,1256,466,p30,color
70038,191951,17_Krakau_S2.jpg,487,216,1246,547,p30,color
70039,192167,17_Krakau_S2.jpg,488,200,1115,701,p30,color
70040,192367,17_Krakau_S2.jpg,489,250,1065,1000,p30,color
70041,192617,17_Krakau_S2.jpg,490,166,1017,1046,p30,color
70042,192783,17_Krakau_S2.jpg,491,216,1085,925,p30,color
70043,193000,17_Krakau_S2.jpg,492,150,1043,770,p30,color
70044,193150,17_Krakau_S2.jpg,493,216,955,669,p30,color
70045,193366,17_Krakau_S2.jpg,494,333,932,566,p30,color
70046,193699,17_Krakau_S2.jpg,495,100,723,521,p30,color
70047,193799,17_Krakau_S2.jpg,496,167,606,526,p30,color
70048,193966,17_Krakau_S2.jpg,497,233,584,431,p30,color
70049,194199,17_Krakau_S2.jpg,498,150,713,396,p30,color
70050,194349,17_Krakau_S2.jpg,499,466,569,452,p30,color
70051,194815,17_Krakau_S2.jpg,500,283,982,311,p30,color
70052,195098,17_Krakau_S2.jpg,501,316,1038,291,p30,color
70053,195415,17_Krakau_S2.jpg,502,200,1079,315,p30,color
70054,195615,17_Krakau_S2.jpg,503,216,1216,345,p30,color
70055,195831,17_Krakau_S2.jpg,504,516,1249,409,p30,color
70056,196348,17_Krakau_S2.jpg,505,233,1250,472,p30,color
70057,196581,17_Krakau_S2.jpg,506,283,1237,511,p30,color
70058,196864,17_Krakau_S2.jpg,507,200,1135,601,p30,color
70059,197064,17_Krakau_S2.jpg,508,183,1111,670,p30,color
70060,197247,17_Krakau_S2.jpg,509,183,1196,769,p30,color
70061,197430,17_Krakau_S2.jpg,510,949,1253,806,p30,color
70062,198379,17_Krakau_S2.jpg,511,250,1234,895,p30,color
70063,198629,17_Krakau_S2.jpg,512,167,1162,949,p30,color
70064,198796,17_Krakau_S2.jpg,513,233,1077,999,p30,color
70065,199029,17_Krakau_S2.jpg,514,333,1046,1027,p30,color
