Timestamp,StimuliName,FixationIndex,FixationDuration,MappedFixationPointX,MappedFixationPointY,user,description
71797,26464,17_Krakau_S2.jpg,71,183,1256,494,p31,color
71798,26647,17_Krakau_S2.jpg,72,466,1085,330,p31,color
71799,27113,17_Krakau_S2.jpg,73,150,1220,402,p31,color
71800,27263,17_Krakau_S2.jpg,74,250,1267,407,p31,color
71801,27513,17_Krakau_S2.jpg,75,216,1271,490,p31,color
71802,27730,17_Krakau_S2.jpg,76,217,1248,538,p31,color
71803,27946,17_Krakau_S2.jpg,77,133,1185,599,p31,color
71804,28079,17_Krakau_S2.jpg,78,250,1141,676,p31,color
71805,28329,17_Krakau_S2.jpg,79,416,1203,777,p31,color
71806,29029,17_Krakau_S2.jpg,80,566,1251,808,p31,color
71807,29595,17_Krakau_S2.jpg,81,383,1197,772,p31,color
71808,29978,17_Krakau_S2.jpg,82,316,1235,819,p31,color
71809,30295,17_Krakau_S2.jpg,83,1465,1260,849,p31,color
71810,31760,17_Krakau_S2.jpg,84,300,1139,933,p31,color
71811,32060,17_Krakau_S2.jpg,85,233,1045,967,p31,color
71812,32293,17_Krakau_S2.jpg,86,433,993,1018,p31,color
71813,32726,17_Krakau_S2.jpg,87,283,1022,1038,p31,color
71814,33009,17_Krakau_S2.jpg,88,400,1217,933,p31,color
71815,33709,17_Krakau_S2.jpg,89,100,1170,903,p31,color
71816,33809,17_Krakau_S2.jpg,90,133,1246,882,p31,color
71817,33942,17_Krakau_S2.jpg,91,216,1091,1044,p31,color
71818,34158,17_Krakau_S2.jpg,92,167,949,1063,p31,color
71819,34325,17_Krakau_S2.jpg,93,233,1181,951,p31,color
71820,34558,17_Krakau_S2.jpg,94,749,1257,880,p31,color
71821,35308,17_Krakau_S2.jpg,95,300,1218,907,p31,color
71822,35757,17_Krakau_S2.jpg,96,283,1022,1023,p31,color
71823,36040,17_Krakau_S2.jpg,97,1366,1276,853,p31,color
71824,37406,17_Krakau_S2.jpg,98,250,1228,812,p31,color
71825,37656,17_Krakau_S2.jpg,99,500,1194,734,p31,color
71826,38156,17_Krakau_S2.jpg,100,266,1123,649,p31,color
71827,38422,17_Krakau_S2.jpg,101,150,1050,512,p31,color
71828,38572,17_Krakau_S2.jpg,102,250,1045,374,p31,color
71829,38822,17_Krakau_S2.jpg,103,183,1105,360,p31,color
71830,39005,17_Krakau_S2.jpg,104,167,1245,662,p31,color
71831,39172,17_Krakau_S2.jpg,105,267,1184,721,p31,color
71832,39438,17_Krakau_S2.jpg,106,249,1129,505,p31,color
71833,39688,17_Krakau_S2.jpg,107,217,1166,386,p31,color
71834,40088,17_Krakau_S2.jpg,108,233,1201,375,p31,color
71835,40321,17_Krakau_S2.jpg,109,383,1144,900,p31,color
71836,44168,16_Hong_Kong_S2.jpg,119,316,468,597,p31,color
71837,44485,16_Hong_Kong_S2.jpg,120,183,785,598,p31,color
71838,44668,16_Hong_Kong_S2.jpg,121,117,846,585,p31,color
71839,44784,16_Hong_Kong_S2.jpg,122,100,724,575,p31,color
71840,44884,16_Hong_Kong_S2.jpg,123,316,1010,591,p31,color
71841,45201,16_Hong_Kong_S2.jpg,124,183,1060,585,p31,color
71842,45384,16_Hong_Kong_S2.jpg,125,366,976,705,p31,color
71843,45750,16_Hong_Kong_S2.jpg,126,167,968,624,p31,color
71844,45917,16_Hong_Kong_S2.jpg,127,150,735,593,p31,color
71845,46067,16_Hong_Kong_S2.jpg,128,566,566,589,p31,color
71846,46633,16_Hong_Kong_S2.jpg,129,400,661,665,p31,color
71847,47033,16_Hong_Kong_S2.jpg,130,233,499,586,p31,color
71848,47266,16_Hong_Kong_S2.jpg,131,150,555,580,p31,color
71849,47416,16_Hong_Kong_S2.jpg,132,100,486,584,p31,color
71850,47516,16_Hong_Kong_S2.jpg,133,466,583,586,p31,color
71851,47982,16_Hong_Kong_S2.jpg,134,316,482,588,p31,color
71852,48299,16_Hong_Kong_S2.jpg,135,250,596,608,p31,color
71853,48548,16_Hong_Kong_S2.jpg,136,200,650,623,p31,color
71854,48748,16_Hong_Kong_S2.jpg,137,166,605,606,p31,color
71855,48915,16_Hong_Kong_S2.jpg,138,133,724,681,p31,color
71856,49048,16_Hong_Kong_S2.jpg,139,216,706,751,p31,color
71857,49264,16_Hong_Kong_S2.jpg,140,316,873,927,p31,color
71858,49581,16_Hong_Kong_S2.jpg,141,117,685,1013,p31,color
71859,49831,16_Hong_Kong_S2.jpg,142,200,661,975,p31,color
71860,50031,16_Hong_Kong_S2.jpg,143,300,665,1018,p31,color
71861,50330,16_Hong_Kong_S2.jpg,144,167,783,974,p31,color
71862,50497,16_Hong_Kong_S2.jpg,145,166,924,863,p31,color
71863,50663,16_Hong_Kong_S2.jpg,146,550,980,656,p31,color
71864,51213,16_Hong_Kong_S2.jpg,147,200,970,746,p31,color
71865,51413,16_Hong_Kong_S2.jpg,148,183,630,616,p31,color
71866,51596,16_Hong_Kong_S2.jpg,149,466,560,596,p31,color
71867,52063,16_Hong_Kong_S2.jpg,150,250,516,591,p31,color
71868,52312,16_Hong_Kong_S2.jpg,151,466,562,592,p31,color
71869,52779,16_Hong_Kong_S2.jpg,152,167,660,605,p31,color
71870,52945,16_Hong_Kong_S2.jpg,153,166,824,622,p31,color
71871,53112,16_Hong_Kong_S2.jpg,154,600,975,631,p31,color
71872,53711,16_Hong_Kong_S2.jpg,155,733,1027,577,p31,color
71873,57475,23_Warschau_S2.jpg,160,183,736,203,p31,color
71874,57659,23_Warschau_S2.jpg,161,316,639,203,p31,color
71875,57975,23_Warschau_S2.jpg,162,200,392,707,p31,color
71876,58175,23_Warschau_S2.jpg,163,183,360,865,p31,color
71877,58358,23_Warschau_S2.jpg,164,433,388,911,p31,color
71878,58791,23_Warschau_S2.jpg,165,166,402,781,p31,color
71879,58958,23_Warschau_S2.jpg,166,183,423,517,p31,color
71880,59141,23_Warschau_S2.jpg,167,133,416,477,p31,color
71881,59274,23_Warschau_S2.jpg,168,216,489,375,p31,color
71882,59491,23_Warschau_S2.jpg,169,233,415,480,p31,color
71883,59724,23_Warschau_S2.jpg,170,383,751,199,p31,color
71884,60107,23_Warschau_S2.jpg,171,350,541,315,p31,color
71885,60457,23_Warschau_S2.jpg,172,183,616,255,p31,color
71886,60640,23_Warschau_S2.jpg,173,250,661,216,p31,color
71887,60890,23_Warschau_S2.jpg,174,450,979,207,p31,color
71888,61339,23_Warschau_S2.jpg,175,500,384,921,p31,color
71889,61839,23_Warschau_S2.jpg,176,1333,339,957,p31,color
71890,66536,20_Paris_S2.jpg,183,316,613,889,p31,color
71891,66853,20_Paris_S2.jpg,184,233,503,549,p31,color
71892,67086,20_Paris_S2.jpg,185,183,475,504,p31,color
71893,67269,20_Paris_S2.jpg,186,200,507,380,p31,color
71894,67469,20_Paris_S2.jpg,187,200,513,340,p31,color
71895,67936,20_Paris_S2.jpg,188,200,519,332,p31,color
71896,68135,20_Paris_S2.jpg,189,200,399,416,p31,color
71897,68335,20_Paris_S2.jpg,190,166,270,574,p31,color
71898,68501,20_Paris_S2.jpg,191,216,205,582,p31,color
71899,68718,20_Paris_S2.jpg,192,283,175,613,p31,color
71900,69001,20_Paris_S2.jpg,193,183,414,887,p31,color
71901,69184,20_Paris_S2.jpg,194,250,517,918,p31,color
71902,69434,20_Paris_S2.jpg,195,150,556,922,p31,color
71903,69584,20_Paris_S2.jpg,196,316,423,948,p31,color
71904,69900,20_Paris_S2.jpg,197,183,252,747,p31,color
71905,70084,20_Paris_S2.jpg,198,366,192,612,p31,color
71906,70450,20_Paris_S2.jpg,199,233,359,438,p31,color
71907,70683,20_Paris_S2.jpg,200,233,443,351,p31,color
71908,70916,20_Paris_S2.jpg,201,266,498,320,p31,color
71909,71183,20_Paris_S2.jpg,202,233,534,315,p31,color
71910,71416,20_Paris_S2.jpg,203,466,570,308,p31,color
71911,74830,18_Ljubljana_S2.jpg,209,200,508,331,p31,color
71912,75030,18_Ljubljana_S2.jpg,210,166,615,357,p31,color
71913,75197,18_Ljubljana_S2.jpg,211,200,780,414,p31,color
71914,75397,18_Ljubljana_S2.jpg,212,333,1024,425,p31,color
71915,75730,18_Ljubljana_S2.jpg,213,217,1118,435,p31,color
71916,75946,18_Ljubljana_S2.jpg,214,266,1262,571,p31,color
71917,76213,18_Ljubljana_S2.jpg,215,117,592,350,p31,color
71918,76329,18_Ljubljana_S2.jpg,216,283,622,377,p31,color
71919,76612,18_Ljubljana_S2.jpg,217,250,1137,612,p31,color
71920,76862,18_Ljubljana_S2.jpg,218,217,733,576,p31,color
71921,77079,18_Ljubljana_S2.jpg,219,166,706,602,p31,color
71922,77245,18_Ljubljana_S2.jpg,220,233,592,602,p31,color
71923,77478,18_Ljubljana_S2.jpg,221,200,500,611,p31,color
71924,77678,18_Ljubljana_S2.jpg,222,166,405,616,p31,color
71925,77845,18_Ljubljana_S2.jpg,223,283,225,330,p31,color
71926,78128,18_Ljubljana_S2.jpg,224,450,307,359,p31,color
71927,78578,18_Ljubljana_S2.jpg,225,100,482,344,p31,color
71928,78678,18_Ljubljana_S2.jpg,226,716,596,335,p31,color
71929,79394,18_Ljubljana_S2.jpg,227,766,645,370,p31,color
71930,80160,18_Ljubljana_S2.jpg,228,233,627,429,p31,color
71931,80393,18_Ljubljana_S2.jpg,229,433,625,618,p31,color
71932,80826,18_Ljubljana_S2.jpg,230,167,1178,646,p31,color
71933,80993,18_Ljubljana_S2.jpg,231,183,1252,635,p31,color
71934,81176,18_Ljubljana_S2.jpg,232,233,680,593,p31,color
71935,81409,18_Ljubljana_S2.jpg,233,416,636,603,p31,color
71936,81825,18_Ljubljana_S2.jpg,234,1049,578,627,p31,color
71937,82875,18_Ljubljana_S2.jpg,235,117,625,469,p31,color
71938,82991,18_Ljubljana_S2.jpg,236,1715,617,351,p31,color
71939,84707,18_Ljubljana_S2.jpg,237,1049,611,622,p31,color
71940,85756,18_Ljubljana_S2.jpg,238,167,798,606,p31,color
71941,85923,18_Ljubljana_S2.jpg,239,166,1101,628,p31,color
71942,86089,18_Ljubljana_S2.jpg,240,733,1307,626,p31,color
71943,90536,04_Köln_S2.jpg,246,633,1273,993,p31,color
71944,91169,04_Köln_S2.jpg,247,150,1267,917,p31,color
71945,91319,04_Köln_S2.jpg,248,117,1257,798,p31,color
71946,91436,04_Köln_S2.jpg,249,200,1276,759,p31,color
71947,91635,04_Köln_S2.jpg,250,216,1244,711,p31,color
71948,91852,04_Köln_S2.jpg,251,183,1201,662,p31,color
71949,92035,04_Köln_S2.jpg,252,183,1140,614,p31,color
71950,92218,04_Köln_S2.jpg,253,266,1043,570,p31,color
71951,92485,04_Köln_S2.jpg,254,233,1011,552,p31,color
71952,92718,04_Köln_S2.jpg,255,150,901,544,p31,color
71953,92868,04_Köln_S2.jpg,256,233,978,538,p31,color
71954,93101,04_Köln_S2.jpg,257,183,883,546,p31,color
71955,93284,04_Köln_S2.jpg,258,167,829,547,p31,color
71956,93451,04_Köln_S2.jpg,259,400,1074,598,p31,color
71957,93850,04_Köln_S2.jpg,260,183,1005,593,p31,color
71958,94034,04_Köln_S2.jpg,261,333,939,589,p31,color
71959,94367,04_Köln_S2.jpg,262,183,736,693,p31,color
71960,94550,04_Köln_S2.jpg,263,100,766,602,p31,color
71961,94650,04_Köln_S2.jpg,264,167,859,601,p31,color
71962,94817,04_Köln_S2.jpg,265,100,901,593,p31,color
71963,94916,04_Köln_S2.jpg,266,749,754,519,p31,color
71964,95666,04_Köln_S2.jpg,267,500,803,520,p31,color
71965,96166,04_Köln_S2.jpg,268,233,755,479,p31,color
71966,96399,04_Köln_S2.jpg,269,183,692,583,p31,color
71967,96582,04_Köln_S2.jpg,270,183,610,645,p31,color
71968,96765,04_Köln_S2.jpg,271,216,538,873,p31,color
71969,96982,04_Köln_S2.jpg,272,233,535,1045,p31,color
71970,97215,04_Köln_S2.jpg,273,616,539,900,p31,color
71971,97831,04_Köln_S2.jpg,274,1199,485,930,p31,color
71972,101745,22_Venedig_S2.jpg,284,300,1285,411,p31,color
71973,102045,22_Venedig_S2.jpg,285,1049,1385,391,p31,color
71974,103094,22_Venedig_S2.jpg,286,166,1326,392,p31,color
71975,103261,22_Venedig_S2.jpg,287,500,1243,398,p31,color
71976,103761,22_Venedig_S2.jpg,288,150,1082,384,p31,color
71977,103910,22_Venedig_S2.jpg,289,333,944,398,p31,color
71978,104243,22_Venedig_S2.jpg,290,200,598,643,p31,color
71979,104443,22_Venedig_S2.jpg,291,566,601,683,p31,color
71980,105010,22_Venedig_S2.jpg,292,217,592,644,p31,color
71981,105226,22_Venedig_S2.jpg,293,199,657,676,p31,color
71982,105426,22_Venedig_S2.jpg,294,783,611,662,p31,color
71983,106208,22_Venedig_S2.jpg,295,716,603,626,p31,color
71984,106925,22_Venedig_S2.jpg,296,216,659,617,p31,color
71985,107141,22_Venedig_S2.jpg,297,150,720,579,p31,color
71986,107291,22_Venedig_S2.jpg,298,233,800,564,p31,color
71987,107524,22_Venedig_S2.jpg,299,183,1324,359,p31,color
71988,107707,22_Venedig_S2.jpg,300,167,1399,381,p31,color
71989,107874,22_Venedig_S2.jpg,301,400,1367,339,p31,color
71990,108390,22_Venedig_S2.jpg,302,399,1387,332,p31,color
71991,108790,22_Venedig_S2.jpg,303,350,1359,299,p31,color
71992,109140,22_Venedig_S2.jpg,304,1782,1378,336,p31,color
71993,110922,22_Venedig_S2.jpg,305,216,1288,385,p31,color
71994,111138,22_Venedig_S2.jpg,306,633,1238,372,p31,color
71995,111771,22_Venedig_S2.jpg,307,150,1157,365,p31,color
71996,111921,22_Venedig_S2.jpg,308,150,997,339,p31,color
71997,112071,22_Venedig_S2.jpg,309,983,906,369,p31,color
71998,113054,22_Venedig_S2.jpg,310,283,838,325,p31,color
71999,113337,22_Venedig_S2.jpg,311,150,802,292,p31,color
72000,113487,22_Venedig_S2.jpg,312,183,699,244,p31,color
72001,113670,22_Venedig_S2.jpg,313,250,594,248,p31,color
72002,113920,22_Venedig_S2.jpg,314,150,493,320,p31,color
72003,114069,22_Venedig_S2.jpg,315,200,479,406,p31,color
72004,114269,22_Venedig_S2.jpg,316,333,459,465,p31,color
72005,114602,22_Venedig_S2.jpg,317,216,431,501,p31,color
72006,114819,22_Venedig_S2.jpg,318,133,507,459,p31,color
72007,114952,22_Venedig_S2.jpg,319,217,407,500,p31,color
72008,115169,22_Venedig_S2.jpg,320,266,496,500,p31,color
72009,115435,22_Venedig_S2.jpg,321,150,587,578,p31,color
72010,115585,22_Venedig_S2.jpg,322,266,636,598,p31,color
72011,115852,22_Venedig_S2.jpg,323,266,407,496,p31,color
72012,116118,22_Venedig_S2.jpg,324,133,450,488,p31,color
72013,116251,22_Venedig_S2.jpg,325,416,631,444,p31,color
72014,116668,22_Venedig_S2.jpg,326,150,564,442,p31,color
72015,116818,22_Venedig_S2.jpg,327,266,775,524,p31,color
72016,117084,22_Venedig_S2.jpg,328,117,801,559,p31,color
72017,117201,22_Venedig_S2.jpg,329,1449,607,641,p31,color
72018,118650,22_Venedig_S2.jpg,330,100,662,646,p31,color
72019,118883,22_Venedig_S2.jpg,331,200,1116,350,p31,color
72020,119083,22_Venedig_S2.jpg,332,300,1293,359,p31,color
72021,119382,22_Venedig_S2.jpg,333,167,1181,366,p31,color
72022,119549,22_Venedig_S2.jpg,334,200,913,366,p31,color
72023,119749,22_Venedig_S2.jpg,335,200,454,449,p31,color
72024,119949,22_Venedig_S2.jpg,336,300,622,669,p31,color
72025,123829,06_Hamburg_S2.jpg,343,83,1254,1079,p31,color
72026,123913,06_Hamburg_S2.jpg,344,433,1305,1066,p31,color
72027,124346,06_Hamburg_S2.jpg,345,300,1219,1057,p31,color
72028,124645,06_Hamburg_S2.jpg,346,233,1155,1000,p31,color
72029,124879,06_Hamburg_S2.jpg,347,117,1201,1041,p31,color
72030,124995,06_Hamburg_S2.jpg,348,250,1062,914,p31,color
72031,125245,06_Hamburg_S2.jpg,349,183,857,869,p31,color
72032,125545,06_Hamburg_S2.jpg,350,117,788,867,p31,color
72033,125661,06_Hamburg_S2.jpg,351,167,705,880,p31,color
72034,125828,06_Hamburg_S2.jpg,352,183,574,979,p31,color
72035,126011,06_Hamburg_S2.jpg,353,216,288,971,p31,color
72036,126228,06_Hamburg_S2.jpg,354,216,252,912,p31,color
72037,126444,06_Hamburg_S2.jpg,355,200,252,870,p31,color
72038,126911,06_Hamburg_S2.jpg,356,83,300,907,p31,color
72039,126995,06_Hamburg_S2.jpg,357,866,317,938,p31,color
72040,132791,21_Pisa_S2.jpg,366,233,238,637,p31,color
72041,133024,21_Pisa_S2.jpg,367,333,281,669,p31,color
72042,133357,21_Pisa_S2.jpg,368,183,505,738,p31,color
72043,133540,21_Pisa_S2.jpg,369,366,671,788,p31,color
72044,133907,21_Pisa_S2.jpg,370,233,673,739,p31,color
72045,134140,21_Pisa_S2.jpg,371,167,350,605,p31,color
72046,134306,21_Pisa_S2.jpg,372,233,293,613,p31,color
72047,134540,21_Pisa_S2.jpg,373,216,281,661,p31,color
72048,134756,21_Pisa_S2.jpg,374,1316,663,772,p31,color
72049,136072,21_Pisa_S2.jpg,375,550,673,825,p31,color
72050,136838,21_Pisa_S2.jpg,376,316,661,763,p31,color
72051,137154,21_Pisa_S2.jpg,377,100,674,815,p31,color
72052,137388,21_Pisa_S2.jpg,378,983,668,828,p31,color
72053,138370,21_Pisa_S2.jpg,379,233,667,720,p31,color
72054,138603,21_Pisa_S2.jpg,380,183,516,653,p31,color
72055,138787,21_Pisa_S2.jpg,381,183,496,614,p31,color
72056,138970,21_Pisa_S2.jpg,382,150,468,585,p31,color
72057,139120,21_Pisa_S2.jpg,383,200,251,707,p31,color
72058,139320,21_Pisa_S2.jpg,384,266,270,670,p31,color
72059,139586,21_Pisa_S2.jpg,385,250,278,764,p31,color
72060,139836,21_Pisa_S2.jpg,386,183,425,827,p31,color
72061,140019,21_Pisa_S2.jpg,387,183,395,796,p31,color
72062,140202,21_Pisa_S2.jpg,388,100,338,715,p31,color
72063,140302,21_Pisa_S2.jpg,389,250,317,766,p31,color
72064,140552,21_Pisa_S2.jpg,390,233,687,797,p31,color
72065,140785,21_Pisa_S2.jpg,391,400,658,765,p31,color
72066,141185,21_Pisa_S2.jpg,392,166,465,824,p31,color
72067,141352,21_Pisa_S2.jpg,393,666,326,843,p31,color
72068,142018,21_Pisa_S2.jpg,394,150,301,901,p31,color
72069,142168,21_Pisa_S2.jpg,395,450,288,836,p31,color
72070,142618,21_Pisa_S2.jpg,396,233,279,730,p31,color
72071,142851,21_Pisa_S2.jpg,397,216,280,886,p31,color
72072,143067,21_Pisa_S2.jpg,398,633,290,955,p31,color
72073,143700,21_Pisa_S2.jpg,399,483,326,882,p31,color
72074,144183,21_Pisa_S2.jpg,400,833,358,793,p31,color
72075,145016,21_Pisa_S2.jpg,401,316,304,980,p31,color
72076,145332,21_Pisa_S2.jpg,402,949,339,909,p31,color
72077,146282,21_Pisa_S2.jpg,403,183,354,811,p31,color
72078,146465,21_Pisa_S2.jpg,404,650,387,783,p31,color
72079,147114,21_Pisa_S2.jpg,405,216,568,779,p31,color
72080,147331,21_Pisa_S2.jpg,406,266,645,787,p31,color
72081,147597,21_Pisa_S2.jpg,407,200,687,759,p31,color
72082,147797,21_Pisa_S2.jpg,408,516,578,739,p31,color
72083,148314,21_Pisa_S2.jpg,409,233,601,793,p31,color
72084,148547,21_Pisa_S2.jpg,410,1416,596,714,p31,color
72085,149962,21_Pisa_S2.jpg,411,1282,579,795,p31,color
72086,151412,21_Pisa_S2.jpg,412,16,537,816,p31,color
72087,152028,21_Pisa_S2.jpg,413,200,658,846,p31,color
72088,152228,21_Pisa_S2.jpg,414,500,525,842,p31,color
72089,152844,21_Pisa_S2.jpg,415,83,611,837,p31,color
72090,152927,21_Pisa_S2.jpg,416,316,661,832,p31,color
72091,153244,21_Pisa_S2.jpg,417,583,574,838,p31,color
72092,153976,21_Pisa_S2.jpg,418,300,544,827,p31,color
72093,154276,21_Pisa_S2.jpg,419,350,477,847,p31,color
72094,154626,21_Pisa_S2.jpg,420,283,537,841,p31,color
72095,154909,21_Pisa_S2.jpg,421,233,612,825,p31,color
72096,155142,21_Pisa_S2.jpg,422,350,665,780,p31,color
72097,155492,21_Pisa_S2.jpg,423,316,555,651,p31,color
72098,155809,21_Pisa_S2.jpg,424,266,373,615,p31,color
72099,156075,21_Pisa_S2.jpg,425,233,281,667,p31,color
72100,156308,21_Pisa_S2.jpg,426,133,546,734,p31,color
72101,156441,21_Pisa_S2.jpg,427,466,652,756,p31,color
72102,156908,21_Pisa_S2.jpg,428,167,694,763,p31,color
72103,157174,21_Pisa_S2.jpg,429,50,691,771,p31,color
72104,157341,21_Pisa_S2.jpg,430,233,640,738,p31,color
72105,157574,21_Pisa_S2.jpg,431,100,619,692,p31,color
72106,157674,21_Pisa_S2.jpg,432,133,696,764,p31,color
72107,157807,21_Pisa_S2.jpg,433,133,573,738,p31,color
72108,157940,21_Pisa_S2.jpg,434,1482,583,800,p31,color
72109,159423,21_Pisa_S2.jpg,435,566,616,723,p31,color
72110,159989,21_Pisa_S2.jpg,436,1199,588,795,p31,color
72111,161705,21_Pisa_S2.jpg,437,33,667,833,p31,color
72112,161921,21_Pisa_S2.jpg,438,33,654,826,p31,color
72113,162304,21_Pisa_S2.jpg,439,83,672,791,p31,color
72114,162754,21_Pisa_S2.jpg,440,500,677,818,p31,color
72115,163254,21_Pisa_S2.jpg,441,150,701,791,p31,color
72116,163520,21_Pisa_S2.jpg,442,2498,674,831,p31,color
72117,166135,21_Pisa_S2.jpg,443,83,661,811,p31,color
72118,166218,21_Pisa_S2.jpg,444,183,693,771,p31,color
72119,166401,21_Pisa_S2.jpg,445,200,652,764,p31,color
72120,166601,21_Pisa_S2.jpg,446,550,688,753,p31,color
72121,167151,21_Pisa_S2.jpg,447,266,700,815,p31,color
72122,167418,21_Pisa_S2.jpg,448,166,740,780,p31,color
72123,167584,21_Pisa_S2.jpg,449,966,689,743,p31,color
72124,168550,21_Pisa_S2.jpg,450,533,599,698,p31,color
72125,169233,21_Pisa_S2.jpg,451,1149,574,725,p31,color
72126,170382,21_Pisa_S2.jpg,452,117,666,746,p31,color
72127,170499,21_Pisa_S2.jpg,453,333,732,700,p31,color
72128,171082,21_Pisa_S2.jpg,454,200,716,713,p31,color
72129,171282,21_Pisa_S2.jpg,455,233,710,788,p31,color
72130,171515,21_Pisa_S2.jpg,456,150,667,833,p31,color
72131,171665,21_Pisa_S2.jpg,457,933,579,808,p31,color
72132,172597,21_Pisa_S2.jpg,458,250,543,813,p31,color
72133,172847,21_Pisa_S2.jpg,459,167,456,803,p31,color
72134,173014,21_Pisa_S2.jpg,460,150,537,835,p31,color
72135,173164,21_Pisa_S2.jpg,461,516,510,859,p31,color
72136,173680,21_Pisa_S2.jpg,462,200,401,863,p31,color
72137,173880,21_Pisa_S2.jpg,463,300,332,873,p31,color
72138,174180,21_Pisa_S2.jpg,464,233,297,985,p31,color
72139,174413,21_Pisa_S2.jpg,465,183,383,758,p31,color
72140,174596,21_Pisa_S2.jpg,466,216,392,705,p31,color
72141,174812,21_Pisa_S2.jpg,467,166,431,691,p31,color
72142,174979,21_Pisa_S2.jpg,468,400,355,642,p31,color
72143,175695,21_Pisa_S2.jpg,469,83,274,725,p31,color
72144,175778,21_Pisa_S2.jpg,470,283,279,653,p31,color
72145,176062,21_Pisa_S2.jpg,471,316,293,955,p31,color
72146,176378,21_Pisa_S2.jpg,472,183,305,901,p31,color
72147,176561,21_Pisa_S2.jpg,473,167,282,774,p31,color
72148,176728,21_Pisa_S2.jpg,474,266,276,668,p31,color
72149,176994,21_Pisa_S2.jpg,475,416,292,879,p31,color
72150,177411,21_Pisa_S2.jpg,476,916,293,965,p31,color
72151,178327,21_Pisa_S2.jpg,477,266,345,824,p31,color
72152,178593,21_Pisa_S2.jpg,478,533,379,782,p31,color
72153,179126,21_Pisa_S2.jpg,479,300,320,968,p31,color
72154,179426,21_Pisa_S2.jpg,480,783,391,763,p31,color
72155,180209,21_Pisa_S2.jpg,481,350,519,764,p31,color
72156,180559,21_Pisa_S2.jpg,482,1366,667,803,p31,color
72157,182124,21_Pisa_S2.jpg,483,133,647,780,p31,color
72158,182257,21_Pisa_S2.jpg,484,166,590,804,p31,color
72159,182424,21_Pisa_S2.jpg,485,117,279,782,p31,color
72160,182541,21_Pisa_S2.jpg,486,200,283,889,p31,color
72161,182740,21_Pisa_S2.jpg,487,117,286,756,p31,color
72162,182857,21_Pisa_S2.jpg,488,183,536,815,p31,color
72163,183040,21_Pisa_S2.jpg,489,116,622,805,p31,color
